Time_ns,V(FET_in) [mV],Err_mV
159.9102786,616.7565132,-0.03191196
159.9355746,617.1869556,-0.08517832
159.9608706,617.6515006,-0.136748483
159.9861665,618.1398626,-0.185562723
160.0114625,618.641089,-0.230616849
160.0367584,619.143887,-0.270983129
160.0620544,619.6370146,-0.305829555
160.0873504,620.1095477,-0.334436823
160.1126463,620.5510271,-0.356212896
160.1379423,620.9516138,-0.370705149
160.1632383,621.3023225,-0.377609876
160.1885342,621.5951964,-0.376778778
160.2138302,621.8233115,-0.368222134
160.2391261,621.9809842,-0.352108611
160.2644221,622.0644103,-0.328761877
160.2897181,622.0720287,-0.298654132
160.315014,622.0041084,-0.262396632
160.34031,621.8621827,-0.220727312
160.3656059,621.6490834,-0.174495741
160.3909019,621.369375,-0.124645775
160.4161979,621.0294695,-0.072196314
160.4414938,620.6372243,-0.018220537
160.4667898,620.2014681,0.036176005
160.4920857,619.7318284,0.089878016
160.5173817,619.2387438,0.14178331
160.5426777,618.7333381,0.190825312
160.5679736,618.2270707,0.235994977
160.5932696,617.7313426,0.276361833
160.6185655,617.2572315,0.311093345
160.6438615,616.8153338,0.339471976
160.6691575,616.4155886,0.360909817
160.6944534,616.067028,0.374960766
160.7197494,615.7776149,0.381330017
160.7450454,615.554238,0.37988047
160.7703413,615.4024361,0.370635751
160.7956373,615.3257389,0.353779819
160.8209332,615.3254084,0.329653295
160.8462292,615.4009459,0.298746637
160.8715252,615.550629,0.261690225
160.8968211,615.7713976,0.219241492
160.9221171,616.0584201,0.172269331
160.947413,616.4050547,0.12173618
160.972709,616.8033049,0.068678198
160.998005,617.2442744,0.01418394
161.0233009,617.7182965,-0.04062807
161.0485969,618.2149115,-0.094632404
161.0738928,618.7230139,-0.146719938
161.0991888,619.2312153,-0.195820583
161.1244848,619.7282204,-0.240925327
161.1497807,620.2030607,-0.281107271
161.1750767,620.6452339,-0.315540787
161.2003726,621.0448786,-0.343518273
161.2256686,621.3930239,-0.364464383
161.2509646,621.6817284,-0.37794775
161.2762605,621.9040659,-0.383689942
161.3015565,622.0544356,-0.381571284
161.3268525,622.1292475,-0.371633273
161.3521484,622.1271623,-0.354077615
161.3774444,622.0485703,-0.329262031
161.4027403,621.8950885,-0.297692984
161.4280363,621.6697179,-0.260015382
161.4533323,621.377287,-0.216999415
161.4786282,621.0244726,-0.169524759
161.5039242,620.6193404,-0.118562562
161.5292201,620.1709054,-0.065155603
161.5545161,619.6890158,-0.010397021
161.5798121,619.1843654,0.044592011
161.605108,618.6683271,0.098685215
161.630404,618.1525723,0.150774246
161.6556999,617.6486859,0.199791255
161.6809959,617.1679206,0.2447308
161.7062919,616.721042,0.284670746
161.7315878,616.3181347,0.318791323
161.7568838,615.9683368,0.346391784
161.7821797,615.6797052,0.366904592
161.8074757,615.4592187,0.379907092
161.8327717,615.3124075,0.385130425
161.8580676,615.2426579,0.382465278
161.8833636,615.2510582,0.37196421
161.9086596,615.3369943,0.353840566
161.9339555,615.4986329,0.328464125
161.9592515,615.7327061,0.296353621
161.9845474,616.0340731,0.258166189
162.0098434,616.3957628,0.214683902
162.0351394,616.8094782,0.166797648
162.0604353,617.2660264,0.115488773
162.0857313,617.7554071,0.061808896
162.1110272,618.2667934,0.006858301
162.1363232,618.7887188,-0.048236678
162.1616192,619.3094696,-0.102346823
162.1869151,619.8174583,-0.154363244
162.2122111,620.3014455,-0.203220015
162.237507,620.7506806,-0.247916109
162.262803,621.1550954,-0.287536191
162.288099,621.5055656,-0.321269451
162.3133949,621.7940232,-0.34842595
162.3386909,622.0134413,-0.368450457
162.3639869,622.158238,-0.380933735
162.3892828,622.2249992,-0.385621028
162.4145788,622.2126115,-0.382417335
162.4398747,622.1216524,-0.371389273
162.4651707,621.9539343,-0.352763562
162.4904667,621.7127572,-0.326922294
162.5157626,621.4033556,-0.294395131
162.5410586,621.032839,-0.255848497
162.5663545,620.609678,-0.212071915
162.5916505,620.1432841,-0.163961776
162.6169465,619.6439293,-0.112502943
162.6422424,619.1227539,-0.058748598
162.6675384,618.5915583,-0.00379872
162.6928343,618.0623913,0.0512224
162.7181303,617.5471638,0.105189171
162.7434263,617.0574153,0.156997714
162.7687222,616.6041559,0.205588312
162.7940182,616.1976551,0.249967148
162.8193141,615.8471691,0.289226929
162.8446101,615.5608348,0.322565517
162.8699061,615.3456634,0.349302108
162.895202,615.2070698,0.368890912
162.920498,615.1481552,0.380932297
162.945794,615.1696861,0.385181119
162.9710899,615.2707827,0.381551842
162.9963859,615.4493333,0.370120248
163.0216818,615.7016766,0.351121756
163.0469778,616.0221749,0.324946543
163.0722738,616.4033531,0.292131573
163.0975697,616.8364584,0.253349622
163.1228657,617.311861,0.209395452
163.1481616,617.8191016,0.161169435
163.1734576,618.3468835,0.10965902
163.1987536,618.883307,0.055918485
163.2240495,619.4162928,0.001047348
163.2493455,619.9339522,-0.053832156
163.2746414,620.4247933,-0.107598055
163.2999374,620.8778645,-0.159151584
163.3252334,621.282968,-0.207439512
163.3505293,621.6309235,-0.25147574
163.3758253,621.9136464,-0.290361702
163.4011212,622.1241528,-0.323304712
163.4264172,622.2570795,-0.349633854
163.4517132,622.3094098,-0.36881337
163.4770091,622.2804487,-0.380453544
163.5023051,622.1711198,-0.384318758
163.5276011,621.9836002,-0.380332351
163.552897,621.7216851,-0.368578079
163.578193,621.3912045,-0.349298249
163.6034889,620.9998494,-0.322888689
163.6287849,620.556603,-0.289890748
163.6540809,620.0713585,-0.25098009
163.6793768,619.5548812,-0.206953122
163.7046728,619.0187978,-0.158710538
163.7299687,618.4753316,-0.107238667
163.7552647,617.9368592,-0.053589442
163.7805607,617.4155327,0.001140885
163.8058566,616.9230635,0.055834183
163.8311526,616.4705633,0.109373452
163.8564485,616.0683118,0.160665621
163.8817445,615.725491,0.208663634
163.9070405,615.4501193,0.252387873
163.9305745,615.2490014,0.283091752
163.9541086,615.1271367,0.313551266
163.9776426,615.0870498,0.33844431
164,615.1289674,0.352138528
164.0055662,615.2515753,0.291411846
164.0111323,615.4523033,0.294145521
164.0222647,615.7268964,0.320581456
164.0416457,616.0690543,0.358370207
164.0669462,616.4707072,0.38235063
164.0922468,616.9226147,0.375497495
164.1175473,617.4147062,0.360992179
164.1428478,617.9360812,0.339100113
164.1681484,618.4750333,0.310273059
164.1934489,619.0193466,0.275117229
164.2187495,619.5567431,0.234364146
164.24405,620.0752283,0.188855258
164.2693505,620.5632734,0.139526463
164.2946511,621.0099637,0.08738736
164.3199516,621.4052314,0.033498022
164.3452522,621.7400999,-0.021052973
164.3705527,622.0067173,-0.075167045
164.3958532,622.1984329,-0.127752209
164.4211538,622.3104404,-0.177741319
164.4464543,622.3404113,-0.224113378
164.4717549,622.2882482,-0.265916271
164.4844051,622.155343,-0.24571437
164.4970554,621.993213,-0.26122282
164.5223559,621.7833391,-0.332744609
164.5350062,621.5248248,-0.29923069
164.5476565,621.2384005,-0.308931002
164.5539816,621.154276,-0.289037369
164.5603067,621.0713712,-0.292733042
164.572957,620.8981737,-0.323526579
164.5760632,620.5496734,-0.287763615
164.5791694,620.0503054,-0.288969798
164.5853817,619.5643368,-0.303210692
164.5978064,619.0730675,-0.330499373
164.6009126,618.5495218,-0.294859919
164.6040188,618.0122611,-0.29533443
164.6102312,617.5020978,-0.307953519
164.6164435,617.0349113,-0.30816551
164.6226559,616.60039,-0.307996872
164.6288682,616.195151,-0.307456079
164.6319744,615.8359621,-0.295411656
164.6350806,615.5428575,-0.294971878
164.641293,615.3230277,-0.305272556
164.6475053,615.1736104,-0.303620977
164.6506115,615.0927551,-0.291431464
164.6537177,615.0838284,-0.290454531
164.65993,615.1511232,-0.299198052
164.6630362,615.2945955,-0.286970199
164.6661424,615.509197,-0.285623857
164.6723547,615.7880056,-0.293250115
164.6754609,616.1249639,-0.28104421
164.6785671,616.5146527,-0.279343281
164.6847795,616.9502334,-0.285839498
164.6863326,617.422343,-0.269709354
164.6878856,617.920064,-0.26874951
164.6909918,618.432615,-0.27168196
164.6972042,618.9499708,-0.277019421
164.6987573,619.4622373,-0.261457298
164.7003104,619.9590108,-0.260335778
164.7034165,620.4296601,-0.262688092
164.7065227,620.8642104,-0.260234844
164.7096289,621.2539241,-0.257698855
164.7127351,621.5912118,-0.255080742
164.7158413,621.8691964,-0.252381318
164.7189474,622.0815536,-0.249602312
164.7220536,622.2231517,-0.246746278
164.7251598,622.2910012,-0.243815678
164.728266,622.2843772,-0.240811805
164.7313722,622.2040186,-0.237734658
164.7344783,622.0515043,-0.234584736
164.7375845,621.8295274,-0.231364026
164.7406907,621.542522,-0.228074854
164.7437969,621.1967482,-0.224718124
164.7469031,620.7997531,-0.221292765
164.7500092,620.3598304,-0.217796744
164.7531154,619.8859133,-0.214228972
164.7562216,619.3877044,-0.210590655
164.7593278,618.8756215,-0.206884691
164.7608809,618.3604416,-0.201826258
164.7624339,617.8528811,-0.199978308
164.7655401,617.3633485,-0.199279678
164.7686463,616.9018568,-0.195382048
164.7701994,616.4779221,-0.190504641
164.7717525,616.1003444,-0.188563074
164.7748587,615.7769554,-0.187399709
164.7779648,615.514569,-0.183322847
164.7795179,615.3190196,-0.178644595
164.781071,615.1947395,-0.17662192
164.7841772,615.1441191,-0.175014455
164.7872834,615.1675102,-0.170784692
164.7888365,615.2638783,-0.16632301
164.7903896,615.431214,-0.164225533
164.7934957,615.6662562,-0.162172838
164.7966019,615.9640637,-0.157793076
164.798155,616.3180859,-0.153556908
164.7997081,616.7206666,-0.151387778
164.8028143,617.1634495,-0.148892365
164.8059205,617.6374341,-0.144371394
164.8074735,618.1329103,-0.140369281
164.8090266,618.6395871,-0.138128847
164.8121328,619.1469374,-0.135179873
164.815239,619.6445465,-0.130509291
164.8167921,620.1223091,-0.126743028
164.8183452,620.5705247,-0.124430412
164.8214514,620.9800291,-0.121030869
164.8245575,621.3424134,-0.116231314
164.8261106,621.6502246,-0.112719394
164.8276637,621.8969633,-0.110350917
164.8307699,622.0770909,-0.106532547
164.832323,622.1865293,-0.103202125
164.8338761,622.2232401,-0.100805371
164.8369823,622.1870937,-0.096717927
164.8385353,622.0792145,-0.093570836
164.8400884,621.9016923,-0.091145076
164.8431946,621.6579375,-0.086792045
164.8447477,621.3530586,-0.083836076
164.8463008,620.9937085,-0.081390965
164.849407,620.5875807,-0.076788785
164.8501835,620.1430671,-0.075142117
164.8509601,619.6692422,-0.073925575
164.8525132,619.175904,-0.07156517
164.8556193,618.6733974,-0.066705317
164.8563959,618.1722499,-0.065368458
164.8571724,617.6828366,-0.064139951
164.8587255,617.2151974,-0.061648304
164.8602786,616.7789338,-0.059155303
164.8618317,616.3830556,-0.056657591
164.8633848,616.0357496,-0.05415593
164.8649379,615.7442097,-0.05164987
164.866491,615.5146604,-0.049138961
164.868044,615.3522563,-0.046623113
164.8695971,615.2605225,-0.044102202
164.8711502,615.2409136,-0.041576109
164.8727033,615.2931239,-0.039045332
164.8742564,615.415725,-0.036510584
164.8758095,615.6062971,-0.033972187
164.8773626,615.8610177,-0.031430112
164.8789157,616.1743934,-0.028884674
164.8804688,616.5395355,-0.026336271
164.8820219,616.9486649,-0.023784757
164.8835749,617.393374,-0.021230253
164.885128,617.8645994,-0.01867352
164.8866811,618.3526122,-0.01611528
164.8882342,618.8472428,-0.013555897
164.8897873,619.3382448,-0.010995971
164.8913404,619.8155839,-0.008436451
164.8928935,620.2695777,-0.005877899
164.8944466,620.6909881,-0.003320265
164.8959997,621.0711839,-0.000763381
164.8975528,621.4023677,0.00179274
164.8991058,621.6776934,0.004348206
164.9006589,621.8912125,0.006903363
164.902212,622.0380693,0.009458249
164.9037651,622.1151019,0.012012368
164.9053182,622.1211552,0.014565241
164.9068713,622.0566683,0.017116799
164.9084244,621.9231186,0.019666898
164.9099775,621.7230352,0.02221495
164.9115306,621.4604258,0.024760527
164.9130836,621.1409412,0.027303726
164.9146367,620.7715333,0.029844628
164.9161898,620.3599919,0.032383032
164.9177429,619.9147562,0.034918895
164.919296,619.4449559,0.037452461
164.9208491,618.9603721,0.03998366
164.9224022,618.4711727,0.042511896
164.9239553,617.9875516,0.04503667
164.9255084,617.5194662,0.047557895
164.9270615,617.0765075,0.050075488
164.9286145,616.6677873,0.052589169
164.9301676,616.3017549,0.055098778
164.9317207,615.9859684,0.057604369
164.9332738,615.7270158,0.060105729
164.9348269,615.530558,0.062602223
164.93638,615.401018,0.065093311
164.9379331,615.3409853,0.067578805
164.9394862,615.3510941,0.070058566
164.9410393,615.4305594,0.072532435
164.9425924,615.5776356,0.07500047
164.9441454,615.7894567,0.077462919
164.9456985,616.0616249,0.079919825
164.9472516,616.3881863,0.082370892
164.9488047,616.7620522,0.084815729
164.9503578,617.175413,0.087253957
164.9519109,617.6198448,0.089685049
164.953464,618.0862547,0.092108407
164.9550171,618.5649679,0.094523664
164.9565702,619.0460261,0.096930821
164.9581232,619.519526,0.099330064
164.9596763,619.9758318,0.101721592
164.9612294,620.4056773,0.104105572
164.9627825,620.8002803,0.106482096
164.9643356,621.1515375,0.108850894
164.9658887,621.4522304,0.11121137
164.9674418,621.6960568,0.11356311
164.9689949,621.8776063,0.115905847
164.970548,621.9927489,0.118239352
164.9721011,622.0392057,0.120563587
164.9736541,622.0165498,0.122878711
164.9752072,621.9256435,0.12518486
164.9767603,621.7682914,0.127482041
164.9783134,621.5474906,0.129770275
164.9798665,621.2678072,0.132049558
164.9814196,620.9353142,0.134319646
164.9829727,620.5571499,0.136580045
164.9845258,620.1411595,0.138830279
164.9860789,619.6958355,0.141069871
164.987632,619.2303573,0.143298277
164.989185,618.7544583,0.145515135
164.9907381,618.2781053,0.147720263
164.9922912,617.8111712,0.149913518
164.9938443,617.3632409,0.152094765
164.9953974,616.943507,0.154263798
164.9969505,616.5606329,0.156420411
164.9985036,616.2225436,0.158564515
165.0000567,615.9362408,0.160696127
165.0016098,615.7077948,0.162815352
165.0031628,615.5423029,0.164922414
165.0047159,615.4434262,0.167017632
165.006269,615.4129118,0.169101036
165.0078221,615.4507641,0.171172252
165.0093752,615.5558323,0.173230734
165.0109283,615.7260272,0.175275809
165.0124814,615.9579911,0.177306697
165.0132579,616.2467978,0.175976678
165.0140345,616.586135,0.17697448
165.0155876,616.968766,0.181323227
165.0171407,617.3868216,0.183308219
165.0179172,617.8318062,0.181906095
165.0186937,618.2945747,0.182881241
165.0202468,618.7655098,0.187233793
165.0217999,619.234853,0.189175651
165.0225765,619.6929953,0.18770555
165.023353,620.1306303,0.188661082
165.0249061,620.5388466,0.193021798
165.0264592,620.9092716,0.194924437
165.0272357,621.2342825,0.193388135
165.0280123,621.5071526,0.194322916
165.0295654,621.7220252,0.198684345
165.0311185,621.8740243,0.200538416
165.031895,621.9597724,0.198932542
165.0326716,621.9777796,0.199841425
165.0342246,621.9281696,0.204193575
165.0357777,621.8121365,0.205994236
165.0365543,621.6318529,0.204319569
165.0373308,621.39084,0.205202461
165.0388839,621.0941926,0.209545088
165.040437,620.7483286,0.211295949
165.0412135,620.3605454,0.209556429
165.0419901,619.9387918,0.210415725
165.0435432,619.4916817,0.214751704
165.0450963,619.0284821,0.216456049
165.0458728,618.5588942,0.214654372
165.0466494,618.0927146,0.215490435
165.0482025,617.6395633,0.219816792
165.0497555,617.2087394,0.221472014
165.0505321,616.8091153,0.219608517
165.0513086,616.4489697,0.220419821
165.0528617,616.135768,0.22473218
165.0544148,615.8760529,0.226336056
165.0551914,615.6754774,0.224411382
165.0559679,615.5385825,0.225196665
165.057521,615.4682475,0.229490251
165.0590741,615.4654645,0.231039596
165.0598506,615.529762,0.229054368
165.0606272,615.6596869,0.22981269
165.0621803,615.8527471,0.234085383
165.0637333,616.1050252,0.235582198
165.0645099,616.4110782,0.233539901
165.0652864,616.7642842,0.234273201
165.0668395,617.1572584,0.238527115
165.0683926,617.5820018,0.23997467
165.0691692,618.0298622,0.237878227
165.0699457,618.4915873,0.238587084
165.0714988,618.9575839,0.242819871
165.074605,619.4182449,0.251272002
165.0777112,619.8641771,0.254003681
165.0808173,620.2863135,0.256653565
165.0839235,620.6760202,0.259220696
165.0870297,621.0252734,0.261704558
165.0901359,621.3268687,0.264105836
165.0963482,621.5744838,0.280391349
165.1087729,621.7626421,0.312302113
165.1280377,621.8870189,0.34882431
165.1473024,621.9450033,0.3553723
165.1745235,621.9358087,0.388191843
165.2017445,621.8599919,0.381071548
165.2289655,621.7190568,0.364948529
165.2561866,621.5156193,0.34017686
165.2834076,621.2537854,0.307355061
165.3106287,620.9391672,0.267237305
165.3378497,620.5784978,0.220751167
165.3650707,620.1792574,0.169025224
165.3922918,619.7495753,0.113338556
165.4195128,619.298267,0.055038081
165.4467339,618.8347373,-0.004510589
165.4739549,618.3686895,-0.063938874
165.5011759,617.9098023,-0.121890365
165.528397,617.4675183,-0.177033499
165.555618,617.0509307,-0.228055808
165.5828391,616.6686569,-0.273706795
165.6100601,616.3286419,-0.312886556
165.6372811,616.037958,-0.344690534
165.6645022,615.8027682,-0.368391659
165.6917232,615.6283239,-0.383421051
165.7189443,615.5185694,-0.38939064
165.7461653,615.4756251,-0.386136856
165.7733864,615.4998416,-0.37374171
165.8006074,615.5903482,-0.352519322
165.8278284,615.7453488,-0.32298968
165.8550495,615.9618574,-0.285859966
165.8822705,616.2353639,-0.242011587
165.9094916,616.5599346,-0.192480416
165.9367126,616.9286446,-0.138426607
165.9639336,617.3339028,-0.081101401
165.9911547,617.7674923,-0.021816454
166.0183757,618.2205361,0.038092074
166.0455968,618.6836374,0.097345749
166.0728178,619.1471903,0.154989519
166.0938116,619.6016796,0.184655154
166.1148054,620.0378531,0.223221828
166.1357991,620.4468164,0.25895964
166.1567929,620.8201646,0.290841
166.1777867,621.1501862,0.318106589
166.1987805,621.4300328,0.340357588
166.2197743,621.6537174,0.357380466
166.240768,621.8161644,0.36896885
166.2617618,621.91367,0.374941299
166.2827556,621.9443663,0.375272986
166.3037494,621.9080628,0.370142948
166.3247432,621.8057034,0.359839602
166.3457369,621.6391792,0.344641383
166.3667307,621.4116533,0.324791507
166.3877245,621.1278462,0.300556221
166.4087183,620.7938638,0.272271741
166.4297121,620.4167616,0.240328145
166.4507058,620.0042716,0.205127049
166.4716996,619.5647915,0.167072809
166.4926934,619.1073948,0.126605186
166.5136872,618.6416485,0.084232077
166.534681,618.1772855,0.040528539
166.5556748,617.7239153,-0.003889615
166.5766685,617.2908615,-0.048387869
166.5976623,616.8870567,-0.092317705
166.6186561,616.5208881,-0.135016991
166.6396499,616.199981,-0.175822977
166.6606437,615.931056,-0.21409771
166.6816374,615.7199458,-0.249251813
166.7026312,615.5714531,-0.280756507
166.723625,615.4888315,-0.308146899
166.7446188,615.4734493,-0.331025598
166.7656126,615.5251086,-0.349070135
166.7866063,615.6425709,-0.362039802
166.8076001,615.8236084,-0.369776732
166.8285939,616.0646333,-0.372201643
166.8495877,616.3605113,-0.369308949
166.8705815,616.7048423,-0.361164521
166.8915752,617.0903952,-0.347905087
166.912569,617.5093116,-0.32973636
166.9335628,617.9530799,-0.306928874
166.9545566,618.4125566,-0.279813117
166.9755504,618.8781912,-0.248775646
166.9965441,619.3403562,-0.214255958
167.0175379,619.7895986,-0.1767425
167.0385317,620.216769,-0.136766758
167.0595255,620.6131215,-0.094895868
167.0805193,620.9704783,-0.051724747
167.101513,621.2814444,-0.007868118
167.1225068,621.5395032,0.036048025
167.1435006,621.7389754,0.079395886
167.1644944,621.8752542,0.12155596
167.1854882,621.9453657,0.161926974
167.2064819,621.9481909,0.199935161
167.2274757,621.8840523,0.235042805
167.2484695,621.7542575,0.266756184
167.2694633,621.5611763,0.29463281
167.2904571,621.3086263,0.31828765
167.3114508,621.0019711,0.337398086
167.3324446,620.6477795,0.351707648
167.3534384,620.253424,0.361028711
167.3744322,619.826937,0.365244296
167.395426,619.3770443,0.364308956
167.4164197,618.9131015,0.358248743
167.4374135,618.4448277,0.347160281
167.4584073,617.9819729,0.3312091
167.4794011,617.5340848,0.310627291
167.5003949,617.1103832,0.285710471
167.5213886,616.7196407,0.256813996
167.5423824,616.3699953,0.224348383
167.5633762,616.068736,0.18877394
167.58437,615.8222395,0.150594639
167.6053638,615.6359919,0.110351247
167.6263575,615.5142504,0.068613748
167.6473513,615.4594903,0.02597313
167.6683451,615.4723518,-0.01696731
167.6893389,615.5521587,-0.059600961
167.7103327,615.6972931,-0.101326978
167.7313264,615.9049981,-0.141559256
167.7523202,616.1710078,-0.179735092
167.773314,616.4895709,-0.21532334
167.7943078,616.8538625,-0.24783189
167.8153016,617.2563497,-0.276814338
167.8362954,617.6888688,-0.301875777
167.8572891,618.1425827,-0.32267767
167.8782829,618.6080889,-0.338941814
167.8992767,619.0757162,-0.3504534
167.9202705,619.5129439,-0.357063234
167.9412643,619.9337529,-0.358689132
167.962258,620.3542266,-0.355316557
167.9832518,620.7499022,-0.346998515
168.0042456,621.0974017,-0.333854708
168.0252394,621.3925613,-0.316069954
168.0462332,621.6366774,-0.293891847
168.0672269,621.8255226,-0.267627645
168.0882207,621.9529244,-0.237640386
168.1092145,622.0166819,-0.204344225
168.1302083,622.0182759,-0.168199039
168.1512021,621.959858,-0.129704337
168.1721958,621.8435975,-0.08939257
168.1931896,621.673092,-0.047821931
168.2141834,621.4540732,-0.005568771
168.2351772,621.1913747,0.036780261
168.256171,621.1298706,0.07863622
168.2771647,621.0724708,0.119415906
168.2981585,620.955651,0.158549833
168.3191523,620.6927463,0.195490032
168.3401461,620.3436152,0.229717612
168.3611399,620.0326516,0.260749988
168.3821336,619.7110095,0.288147714
168.4031274,619.3573104,0.311520817
168.4241212,619.0031012,0.330534572
168.445115,618.732445,0.344914601
168.4661088,618.5519405,0.354451207
168.4871025,618.3965141,0.359002848
168.5080963,618.240895,0.358498654
168.5290901,618.1064175,0.3529399
168.5500839,618.0085796,0.342400384
168.5710777,617.896957,0.327025654
168.5920714,617.7588195,0.307031093
168.6130652,617.6309423,0.282698866
168.634059,617.5199903,0.254373792
168.6550528,617.4010528,0.222458209
168.6760466,617.2522014,0.187405945
168.6970403,616.6569053,0.149715509
168.7180341,616.0300805,0.109922646
168.7390279,615.3416332,0.068592375
168.7600217,615.0912956,0.026310681
168.7810155,615.2114703,-0.016324034
168.8020092,615.4808765,-0.058709579
168.823003,615.8986291,-0.100248573
168.8439968,615.8827263,-0.140356892
168.8649906,615.6093363,-0.17847185
168.8859844,614.7424909,-0.214060007
168.9069781,614.5030704,-0.246624507
168.9279719,614.2722961,-0.275711858
168.9489657,613.8685747,-0.300918048
168.9699595,613.5781318,-0.321893942
168.9909533,613.2890242,-0.338349887
169.011947,612.8981208,-0.350059451
169.0329408,612.6390032,-0.356862289
169.0539346,612.3015303,-0.358666077
169.0749284,611.4596963,-0.355447533
169.0959222,610.6926971,-0.3472525
169.1169159,610.3567175,-0.334195137
169.1379097,610.0131362,-0.31645622
169.1589035,609.3576455,-0.294280604
169.1798973,608.83178,-0.267973885
169.2008911,608.5109359,-0.237898304
169.2218849,607.9878234,-0.204467946
169.2428786,606.5124508,-0.168143288
169.2638724,605.7658438,-0.12942515
169.2848662,605.1599311,-0.088848116
169.30586,604.1694713,-0.046973476
169.3268538,603.8280682,-0.004381783
169.3478475,603.6189363,0.038334913
169.3688413,603.2568784,0.080581054
169.3898351,603.1626037,0.121765695
169.4108289,603.0723277,0.161310656
169.4318227,602.8815136,0.198658588
169.4528164,602.680717,0.233280846
169.4738102,602.4483741,0.264685049
169.494804,602.1420164,0.29242222
169.5157978,601.8037466,0.316093379
169.5367916,601.5401112,0.335355494
169.5577853,601.3582582,0.34992669
169.5787791,601.1685793,0.35959061
169.5997729,600.932202,0.364199874
169.6207667,600.7299124,0.363678545
169.6417605,600.5982784,0.358023567
169.6627542,600.4338723,0.347305128
169.683748,600.102107,0.331665941
169.7047418,599.5706125,0.311319426
169.7257356,598.8893971,0.286546825
169.7467294,598.0981333,0.257693279
169.7677231,597.2143011,0.225162925
169.7887169,596.2806826,0.18941309
169.8097107,595.3695714,0.150947673
169.8307045,594.9394407,0.110309825
169.8516983,594.5271181,0.068074049
169.872692,593.6879569,0.024837851
169.8936858,592.8639016,-0.018786911
169.9146796,592.4875583,-0.062182851
169.9356734,592.161466,-0.104735896
169.9566672,591.6108629,-0.145844011
169.9776609,591.1300578,-0.184925678
169.9986547,590.8948525,-0.22142801
170.0196485,590.6779114,-0.254834385
170.0406423,590.2610623,-0.284671504
170.0616361,589.8717484,-0.310515801
170.0826298,589.6901933,-0.331999125
170.1036236,589.514354,-0.348813642
170.1246174,589.0201434,-0.360715921
170.1456112,588.3715667,-0.367530167
170.166605,588.0128229,-0.369150588
170.1875987,587.6665628,-0.365542877
170.2085925,586.8723115,-0.356744814
170.2295863,585.8998006,-0.342865983
170.2505801,585.3476771,-0.324086611
170.2715739,584.8126358,-0.300655545
170.2925676,583.7251992,-0.272887364
170.3135614,582.6314161,-0.241158648
170.3345552,582.0860404,-0.205903422
170.355549,581.5650625,-0.167607793
170.3765428,580.4024708,-0.126803825
170.3975365,579.1571881,-0.084062679
170.4185303,578.5413965,-0.039987101
170.4395241,577.9768432,0.004796692
170.4605179,576.7428914,0.049647608
170.4815117,575.3315061,0.093918682
170.5025054,574.5674339,0.136966341
170.5234992,573.8548223,0.178159829
170.544493,572.4034241,0.216890628
170.5654868,571.6599034,0.252581761
170.5864806,570.8718606,0.284696811
170.6074744,569.4123029,0.312748523
170.6284681,568.7497357,0.336306829
170.6494619,568.2142753,0.355006152
170.6704557,567.3966732,0.368551843
170.6914495,567.0982279,0.376725612
170.7124433,566.8187235,0.379389806
170.733437,566.3698677,0.376490448
170.7544308,566.2713787,0.368058893
170.7754246,566.1862336,0.354212062
170.7964184,566.0834489,0.335151177
170.8174122,566.0378358,0.311158998
170.8384059,566.063544,0.282595564
170.8593997,566.0920255,0.249892505
170.8803935,566.1204442,0.213546015
170.9013873,566.0964563,0.174108616
170.9223811,566.0427243,0.132179876
170.9433748,565.9914149,0.088396285
170.9643686,565.963956,0.043420492
170.9853624,565.9306346,-0.00206984
171.0063562,565.9125887,-0.047393335
171.02735,565.8990917,-0.091876101
171.0483437,565.8649035,-0.134862597
171.0693375,565.7283679,-0.175725929
171.0903313,565.5381787,-0.213877387
171.1113251,565.3479362,-0.24877504
171.1323189,565.1584756,-0.279931265
171.1533126,564.9327153,-0.306919077
171.1743064,564.717155,-0.32937723
171.1953002,564.5455793,-0.347014038
171.216294,564.3602888,-0.359609935
171.2372878,564.0748332,-0.367018833
171.2582815,563.7590062,-0.369168325
171.2792753,563.4707443,-0.36605887
171.3002691,563.1855165,-0.35776205
171.3212629,562.8539136,-0.344418032
171.3422567,562.5559507,-0.32623238
171.3632504,562.3401207,-0.303472319
171.3842442,562.1184429,-0.276462571
171.405238,561.8084664,-0.245580856
171.4262318,561.4814077,-0.211253117
171.4472256,561.180574,-0.173948515
171.4682193,560.8527683,-0.134174211
171.4892131,560.4556343,-0.092469928
171.5102069,560.0975235,-0.049402272
171.5312007,559.8159712,-0.005558799
171.5521945,559.5150487,0.038458237
171.5731882,559.1329814,0.082038446
171.594182,558.7509083,0.124570217
171.6151758,558.3995727,0.16544798
171.6361696,558.0047419,0.2040798
171.6571634,557.5447558,0.239895278
171.6781571,557.1422422,0.272353673
171.6991509,556.8201847,0.300952194
171.7201447,556.4835332,0.325234319
171.7411385,556.0813096,0.344798017
171.7621323,555.7095083,0.359303695
171.783126,555.3860273,0.368481687
171.8041198,555.0192616,0.372139065
171.8251136,554.5879336,0.370165557
171.8461074,554.2113369,0.362538324
171.8671012,553.9035482,0.349325392
171.888095,553.562691,0.330687506
171.9090887,553.1404329,0.30687825
171.9300825,552.7349096,0.278242259
171.9510763,552.3354829,0.24521146
171.9720701,551.8563121,0.208299285
171.9930639,551.3147429,0.168092891
