"Time [ns]","V(VAM_SI) [mV]","V(SI) [mV]"
1.15995829760189,-14.4685329382346,-14.4685745153263
1.17960327613997,-17.1399897737385,-17.1399535551648
1.19924825467805,-18.964531536064,-18.9644303838755
1.21889323321614,-19.2675441411301,-19.2673964873266
1.23853821175422,-17.5720021436891,-17.5718288759311
1.25818319029231,-13.687821269741,-13.6876423590781
1.27782816883039,-7.75433213169416,-7.75416357070661
1.29747314736847,-0.229807417991796,-0.229659039333232
1.31711812590656,8.16938775543107,8.16951322970703
1.33676310444464,16.5695369148784,16.56964355148
1.35640808298272,24.0637515965031,24.0638488493619
1.37605306152081,29.8399797011552,29.8400802328314
1.39569804005889,33.2932691777337,33.293386252697
1.41534301859697,34.1058004064956,34.1059452507508
1.43380839363572,32.4578772641518,32.4580546881969
1.45227376867446,28.7303211575072,28.7305325764828
1.4707391437132,23.3913611357296,23.3916027000124
1.48828125,17.380050910872,17.3803130797505
1.488631074088,17.2524094070555,17.2526718947766
1.488980898176,17.124652863298,17.1249156660577
1.489680546352,16.8690155082546,16.8692789278968
1.49109462177324,16.3514493000852,16.3517138869772
1.49395264294096,15.301931907011,15.3021986161338
1.49972905689486,13.175924301958,13.1761942490289
1.51140390330385,8.94137783930017,8.94164976380059
1.53281385133799,1.87135381008082,1.8716127013868
1.55422379937214,-3.67635748774966,-3.67613213323272
1.57563374740629,-7.25781926897544,-7.25764458655399
1.59704369544043,-8.74849650567791,-8.74838413655862
1.61845364347458,-8.34382693636348,-8.34378162659051
1.63986359150873,-6.50097269232511,-6.50099212479318
1.66127353954287,-3.83685087577622,-3.8369267407263
1.68268348757702,-1.00744677589053,-1.0075667967116
1.70409343561117,1.40690806158198,1.40675763491801
1.72550338364532,2.98990798116156,2.98973993378894
1.74691333167946,3.53785611591907,3.5376803004364
1.76832327971361,3.06357939556831,3.06340152348726
1.78973322774776,1.75952772856778,1.75934908817445
1.8111431757819,-0.0687418217788311,-0.0689237038862276
1.83255312381605,-2.08279374140231,-2.08298366421393
1.8539630718502,-3.98801045285058,-3.98821366567613
1.87537301988434,-5.59156632964876,-5.59178662969334
1.89678296791849,-6.83133987658308,-6.83157806051105
1.91819291595264,-7.77197478074668,-7.77222772754488
1.93960286398679,-8.57119507580158,-8.57145560572319
1.96101281202093,-9.42537341517122,-9.42563093059581
1.98242276005508,-10.5071620799626,-10.5074038568125
2.00383270808923,-11.909094327024,-11.9093072065635
2.02524265612338,-13.6053674030601,-13.605539562807
2.04665260415752,-15.4399817758988,-15.4401042575451
2.06806255219167,-17.1439107559756,-17.1439784947032
2.08947250022582,-18.3781249187321,-18.3781371275894
2.11088244825996,-18.7942272709082,-18.7941871578085
2.13229239629411,-18.1011021403368,-18.1010160521869
2.15370234432826,-16.1249153224216,-16.1247915059256
2.17511229236241,-12.8511448315313,-12.8509920584611
2.19652224039655,-8.44073667074262,-8.44056298520294
2.2179321884307,-3.21726348901614,-3.21707529321837
2.23934213646485,2.37281220196364,2.37301058763581
2.26075208449899,7.81997388890491,7.82018015612652
2.28216203253314,12.6214544570576,12.6216677933338
2.30357198056729,16.3494453946314,16.3496656637714
2.32498192860144,18.7067992903841,18.7070261017141
2.34639187663558,19.5618316472309,19.5620635163325
2.36780182466973,18.9576789982212,18.9579127735865
2.38921177270388,17.0961047370285,17.0963354061806
2.41062172073802,14.2998483684519,14.300069277316
2.43203166877217,10.9608611611372,10.9610645988465
2.45344161680632,7.48354842687043,7.48372646031313
2.47485156484047,4.23222760936671,4.23237300919942
2.49626151287461,1.49051088191011,1.49061797066397
2.51767146090876,-0.562390132750949,-0.562324858999513
2.53908140894291,-1.85678907684967,-1.85676665414854
2.56049135697705,-2.42076844689011,-2.42078751283162
2.5819013050112,-2.35595588896955,-2.35601308415752
2.60331125304535,-1.80691074443365,-1.807001355585
2.6247212010795,-0.930581926462047,-0.930700642062013
2.64613114911364,0.128564221912916,0.12842258519889
2.66754109714779,1.25399066642512,1.25383059414013
2.68895104518194,2.36174797739032,2.36157293497976
2.71036099321609,3.39541634969197,3.39522874610548
2.73177094125023,4.31440092600456,4.31420234536087
2.75318088928438,5.07984444822178,5.07963608172679
2.77459083731853,5.64262586371201,5.64240903929738
2.79600078535267,5.93714533805304,5.93692203160192
2.81741073338682,5.88306184183871,5.88283506256298
2.83882068142097,5.39519584137086,5.39496981222761
2.86023062945512,4.39984995297092,4.39963004848794
2.88164057748926,2.85423213381603,2.85402458430287
2.90305052552341,0.764795124742268,0.764606538408706
2.92446047355756,-1.79970752358285,-1.79987073804982
2.9458704215917,-4.703814946345,-4.7039471598966
2.96728036962585,-7.75146002938268,-7.75155688267979
2.98869031766,-10.702549260973,-10.7026079923737
3.01010026569415,-13.2980859500156,-13.2981055219146
3.03151021372829,-15.2903279175065,-15.2903089389795
3.05292016176244,-16.4735123209183,-16.4734568000959
3.07433010979659,-16.7104984289173,-16.7104094152639
3.09574005783073,-15.9512903593959,-15.9511715498334
3.11715000586488,-14.2406801557475,-14.2405355375159
3.13855995389903,-11.7139576231362,-11.713791211512
3.15996990193318,-8.58146198917999,-8.58127769333217
3.18137984996732,-5.1043885606761,-5.10419018154205
3.20278979800147,-1.56544606357536,-1.56523739921125
3.22419974603562,1.76148519046155,1.76170017822
3.24560969406976,4.63867222866174,4.63888924373742
3.26701964210391,6.88554762904917,6.88576192361138
3.28842959013806,8.39134180193323,8.39154815641946
3.30983953817221,9.11865179500423,9.11884461967577
3.33124948620635,9.09863911934995,9.09881267641375
3.3526594342405,8.41965570567393,8.41980442697664
3.37406938227465,7.21177985467792,7.21189871089589
3.39547933030879,5.62993185068193,5.63001671764804
3.41688927834294,3.83795596679848,3.83800393433399
3.43829922637709,1.99540939559091,1.99541897384775
3.45970917441124,0.247953375573626,0.247924571181217
3.48111912244538,-1.27861699090823,-1.27868273515633
3.50252907047953,-2.48136996881492,-2.48146995530621
3.52393901851368,-3.28134979097893,-3.28148033638665
3.54534896654783,-3.62398006945069,-3.62413681716462
3.56675891458197,-3.47970277518432,-3.47988100389195
3.58816886261612,-2.84533174426385,-2.84552663107262
3.60957881065027,-1.74602592446719,-1.74623273346349
3.63098875868441,-0.23724944574411,-0.237463629398642
3.65239870671856,1.59428682559628,1.59406960723142
3.67380865475271,3.63182349170304,3.63160741407738
3.69521860278686,5.73283669082807,5.73262584024427
3.716628550821,7.73691509238742,7.73671354011496
3.73803849885515,9.4771159491944,9.47692779402001
3.7594484468893,10.7940032112596,10.7938325690617
3.78085839492344,11.5509589348985,11.5508098663312
3.80226834295759,11.6489403961975,11.6488167771411
3.82367829099174,11.0387162567841,11.0386216080999
3.84508823902589,9.72879217839264,9.728729479661
3.86649818706003,7.78770937539826,7.78768089027879
3.88790813509418,5.34009679380746,5.34010393231806
3.90931808312833,2.55666888129712,2.55671211716897
3.93072803116247,-0.360841722413416,-0.360762871139739
3.95213797919662,-3.19816714674092,-3.19805407684472
3.97354792723077,-5.74832849440523,-5.74818342904447
3.99495787526492,-7.83059386256626,-7.83041973478443
4.01636782329906,-9.30652990003821,-9.30633023030726
4.03777777133321,-10.0915346509027,-10.0913134388689
4.05918771936736,-10.1608508820926,-10.1606125268542
4.0805976674015,-9.54975357095951,-9.54950282571292
4.10200761543565,-8.34827763732564,-8.34801959485989
4.1234175634698,-6.69141023244556,-6.69115032951548
4.14482751150395,-4.7460509260859,-4.74579494883256
4.16623745953809,-2.69621327430009,-2.695967344555
4.18764740757224,-0.727909480091999,-0.727680004088492
4.20905735560639,0.985035468486768,0.98524190214471
4.23046730364053,2.2932933702886,2.29347014890992
4.25187725167468,3.08185605320945,3.08199675091223
4.27328719970883,3.27707479367238,3.27717342293191
4.29469714774298,2.85086188264011,2.85091316777039
4.31610709577712,1.82215304148185,1.82215269166913
4.33751704381127,0.25579437765241,0.255739336640617
4.35892699184542,-1.74098131722086,-1.74109266488923
4.38033693987957,-4.02434987708077,-4.02451755816035
4.40174688791371,-6.42183609105724,-6.42205846230032
4.42315683594786,-8.74223838903812,-8.74251212388208
4.44456678398201,-10.7872783655976,-10.7875985043819
4.46597673201615,-12.3645533232238,-12.3649133783617
4.4873866800503,-13.3011654029521,-13.3015575086918
4.50879662808445,-13.4571908703145,-13.4576059669907
4.5302065761186,-12.7379830782492,-12.7384111230611
4.55161652415274,-11.1042170947078,-11.1046472939873
4.57302647218689,-8.57861752768801,-8.5790385886162
4.59443642022104,-5.24848084238845,-5.24888124424244
4.61584636825518,-1.26340487579672,-1.26377316146228
4.63725631628933,3.17195531237591,3.17163022504906
4.65866626432348,7.80981974490855,7.80954823503539
4.68007621235763,12.3751488903072,12.3749402962255
4.70148616039177,16.584273695717,16.5841359789145
4.72289610842592,20.1648180277762,20.1647574536295
4.74430605646007,22.8752854904668,22.8753063435548
4.76571600449421,24.5226936683539,24.5227980207481
4.78712595252836,24.9768133939087,24.9770009434864
4.80853590056251,24.1798845200542,24.1801525123476
4.82994584859666,22.1510924816887,22.1514357236594
4.8513557966308,18.9855516539331,18.9859626219969
4.87276574466495,14.8480002194027,14.8484692576165
4.8941756926991,9.96182033132808,9.96233593003212
4.91558564073324,4.5943212733303,4.59487041398943
4.93699558876739,-0.960558968583689,-0.959990419527653
4.95840553680154,-6.40087258555909,-6.40029945203047
4.97981548483569,-11.4353387073064,-11.4347760660902
5.00122543286983,-15.8009007650832,-15.8003635115693
5.02263538090398,-19.2781364199272,-19.2776388509936
5.04404532893813,-21.7036819439286,-21.7032373692151
5.06545527697227,-22.9790436024462,-22.978663992914
5.08686522500642,-23.0753857243151,-23.075081405182
5.10827517304057,-22.0341007823123,-22.0338801762073
5.12968512107472,-19.9631781561205,-19.9630475815385
5.15109506910886,-17.0295954417194,-17.0295589713311
5.17250501714301,-13.448159387947,-13.4482187706844
5.19391496517716,-9.46742035889048,-9.46757500870243
5.2153249132113,-5.35346779343059,-5.35371484587556
5.23673486124545,-1.3725726876878,-1.37290712308358
5.2581448092796,2.22623907200628,2.22582424311442
5.27955475731375,5.22753906049808,5.22705255736056
5.30096470534789,7.46364533736996,7.46309732555944
5.32237465338204,8.82553868710568,8.82494046556216
5.34378460141619,9.2697043851234,9.26906805952603
5.36519454945033,8.82032700943891,8.81966516844954
5.38660449748448,7.56659936325131,7.56592477331843
5.40801444551863,5.655278149454,5.65460348167759
5.42942439355278,3.27899581670159,3.27833341573492
5.45083434158692,0.66118441940203,0.660546120298893
5.47224428962107,-1.96125055089304,-1.96185355675827
5.49365423765522,-4.35617873413212,-4.35673598725355
5.51506418568937,-6.31400988036315,-6.31451170243664
5.53647413372351,-7.66360959867282,-7.66404711287405
5.55788408175766,-8.28515458068334,-8.28551971437868
5.57929402979181,-8.1189684145011,-8.11925389628271
5.60070397782595,-7.16970471803396,-7.16990408021034
5.6221139258601,-5.505612544003,-5.50572014006811
5.64352387389425,-3.2529971699443,-3.25300821422639
5.6649338219284,-0.586346260349955,-0.586256894426564
5.68634376996254,2.28509984802564,2.28529246035498
5.70775371799669,5.13331471090746,5.13361226093317
5.72916366603084,7.72881131214505,7.72921419919566
5.75057361406498,9.85807676946961,9.8585839350284
5.77198356209913,11.3398803187602,11.3404890692733
5.79339351013328,12.0393120514688,12.040017879081
5.81480345816743,11.8785725638277,11.8793689757765
5.83621340620157,10.8437531605478,10.8446315291932
5.85762335423572,8.98710870058174,8.9880581469152
5.87903330226987,6.42461605391436,6.42562337784963
5.90044325030401,3.32891550196506,3.32996517253111
5.92185319833816,-0.0819651148713669,-0.0808908972256496
5.94326314637231,-3.55941894823097,-3.55834010676675
5.96467309440646,-6.84166595963525,-6.84060430608839
5.9860830424406,-9.67261959204045,-9.6715984967187
6.00749299047475,-11.8209418348346,-11.8199858018194
6.0289029385089,-13.0979559351845,-13.097090087191
6.05031288654305,-13.3731146371709,-13.3723641192898
6.07172283457719,-12.5858413831033,-12.5852306994078
6.09313278261134,-10.7527700292351,-10.752322330381
6.11454273064549,-7.96969586028357,-7.96943220385269
6.14041076847627,-3.59575232402062,-3.59573491610954
6.16627880630706,1.4708540232996,1.47060530943685
6.19214684413784,6.7020577989132,6.70153076595856
6.21801488196862,11.5233358956273,11.5225272044382
6.24388291979941,15.3699332673972,15.3688493642804
6.26975095763019,17.7454764395187,17.7441340680305
6.29561899546098,18.275757761716,18.2741840369085
6.32148703329176,16.752358931858,16.750590990568
6.34735507112254,13.1619089313348,13.1599931804501
6.37322310895333,7.69794675614239,7.69593769585953
6.39909114678411,0.753760764709344,0.751719368904081
6.4249591846149,-7.10384889009941,-7.10585718207543
6.45082722244568,-15.1782997075842,-15.1802072795488
6.47669526027646,-22.7012800118345,-22.7030195299131
6.50256329810725,-28.9005539619862,-28.9020609027846
6.52843133593803,-33.0718487331025,-33.0730638678319
6.55429937376882,-34.6484833380638,-34.6493550459213
6.5801674115996,-33.2622552338946,-33.2627415286057
6.60603544943039,-28.7895474915538,-28.7896176777853
6.63190348726117,-21.3776636546526,-21.377299564205
6.65777152509195,-11.447981897355,-11.4471786782036
6.68363956292274,0.325479595366434,0.326713145187016
6.70950760075352,13.0612597237918,13.0629012643285
6.73012093341287,23.2515221399642,23.2534643667932
6.75073426607223,32.8732501280247,32.8754645180555
6.77134759873158,41.3578678503783,41.3603199869624
6.79196093139093,48.178587305489,48.1812374731295
6.81257426405028,52.8791816059286,52.8819855718896
6.83318759670963,55.0983723984555,55.1012821003761
6.85380092936899,54.5910424616412,54.5940067101914
6.87441426202834,51.2444572168593,51.2474225768354
6.89502759468769,45.088075793026,45.0909875587883
6.91564092734704,36.2962272540201,36.2990303971194
6.93625426000639,25.1834476522585,25.1860877399387
6.95686759266575,12.1926711279635,12.1950952680833
6.9774809253251,-2.12319418147291,-2.12103635811157
6.99809425798445,-17.1254760197144,-17.1236313826082
7.0187075906438,-32.1186431206101,-32.1171541189027
7.03932092330315,-46.3825955987683,-46.3814994180819
7.0599342559625,-59.2068589651146,-59.2061867537086
7.08054758862186,-69.9250831609591,-69.9248593167693
7.10116092128121,-77.9481938397787,-77.9484353730413
7.12177425394056,-82.7945598794135,-82.7952758809382
7.14238758659991,-84.1156355363799,-84.1168267731949
7.16300091925926,-81.7157113856114,-81.717370027932
7.18361425191862,-75.5646640256087,-75.5667735035489
7.20422758457797,-65.8029231433772,-65.8054581410275
7.22484091723732,-52.7382618592184,-52.7411884632352
7.24545424989667,-36.8344418213047,-36.8377178388475
7.26606758255602,-18.6921826648933,-18.6957581149092
7.28668091521538,0.976652464776818,0.972834691312652
7.31249576796595,26.5092669522514,26.5052360559695
7.33831062071652,51.515489813272,51.5113552944591
7.3641254734671,74.3919359976397,74.387814366169
7.38994032621767,93.647656615633,93.6436682881472
7.41575517896825,108.008277972721,108.004543792243
7.44157003171882,116.504877018613,116.50151445509
7.4673848844694,118.536776079583,118.533895404731
7.49319973721997,113.905754073166,113.903454694692
7.51901458997054,102.821545536175,102.819912480265
7.54482944272112,85.8800310044305,85.8791316524324
7.57064429547169,64.0170145008186,64.0168957951838
7.59645914822226,38.441806725962,38.4424929959889
7.62227400097284,10.5558436315992,10.557335099293
7.64808885372341,-18.1377747354538,-18.1355027154969
7.67390370647398,-46.1276366163076,-46.1246335012763
7.69971855922456,-71.9841119854786,-71.980451109038
7.72553341197513,-94.4404173271313,-94.4361940851312
7.7513482647257,-112.459609490525,-112.454938708517
7.77716311747628,-125.283535057688,-125.278547630489
7.80297797022685,-132.461136894779,-132.45597580709
7.82879282297742,-133.855124558225,-133.849940425421
7.854607675728,-129.627727691404,-129.622673992426
7.88042252847857,-120.207912793327,-120.2031409821
7.90623738122915,-106.243879325394,-106.23953399994
7.93205223397972,-88.5456987536275,-88.5419130465813
7.95786708673029,-68.0234984902682,-68.0203898298835
7.98368193948087,-45.6265644840107,-45.6242308583261
8.00949679223144,-22.2881599102597,-22.2866767450774
8.03531164498201,1.12017480004786,1.12075706356356
8.05579816095574,19.2422255199052,19.2420740405354
8.07628467692947,36.5838872084677,36.5830000817868
8.09677119290319,52.8486408273296,52.847030389031
8.11725770887692,67.7975018469132,67.7951943550632
8.13774422485065,81.2431949337982,81.240229915447
8.15823074082437,93.0432526048754,93.0396820835009
8.1787172567981,103.093245393089,103.089132890042
8.19920377277183,111.320136445003,111.31555574681
8.21969028874555,117.675979817331,117.671013545053
8.24017680471928,122.132346618379,122.127084606935
8.26066332069301,124.675836487977,124.670373996517
8.28114983666674,125.304913432333,125.299349241356
8.30163635264046,124.028166947431,124.022601405003
8.32212286861419,120.863973104714,120.858506167517
8.34260938458792,115.841426523252,115.836155828464
8.36309590056164,109.002334936275,108.997353943653
8.38358241653537,100.404011549051,100.399407797521
8.4040689325091,90.1225630210953,90.1184165412446
8.42455544848282,78.2563488462033,78.2527307586849
8.44504196445655,64.929278174649,64.9262494915148
8.46552848043028,50.2936113723219,50.2912220110442
8.49122887258412,30.3818664399276,30.3803309345155
8.51692926473796,9.14695002026914,9.14630293722308
8.54262965689181,-12.9172270224375,-12.9169757647009
8.56833004904565,-35.2466164466134,-35.2454816483322
8.59403044119949,-57.2216918231299,-57.2197124785895
8.61973083335334,-78.1904062612826,-78.1876443013826
8.64543122550718,-97.4960831984802,-97.4926215504799
8.67113161766102,-114.50830171173,-114.504241748777
8.69683200981486,-128.654427703062,-128.649886223819
8.72253240196871,-139.449157963079,-139.44426380211
8.74823279412255,-146.519574230644,-146.514464547557
8.77393318627639,-149.623672687792,-149.618489013866
8.79963357843024,-148.661019925823,-148.655904101299
8.82533397058408,-143.674971347827,-143.670061489134
8.85103436273792,-134.846664821315,-134.842091429843
8.87673475489176,-122.481683442527,-122.477565752367
8.90243514704561,-106.99080687057,-106.987249540759
8.92813553919945,-88.8666121752394,-88.8637024370586
8.95383593135329,-68.6578414658309,-68.6556468202552
8.97953632350714,-46.9434433363496,-46.94200987116
9.00523671566098,-24.3080469637167,-24.3073983396933
9.03093710781482,-1.32037155557665,-1.32050869625365
9.05663749996867,21.4842640492348,21.4833625503134
9.08233789212251,43.6165652471932,43.6149420167933
9.10803828427635,64.6406928250875,64.6384099437325
9.13373867643019,84.1766364966859,84.1737731461845
9.15943906858404,101.898121389646,101.894771006168
9.18513946073788,117.527052755201,117.5233197977
9.21083985289172,130.825836555316,130.82183301398
9.23654024504557,141.589120692728,141.584962470198
9.26224063719941,149.636546957173,149.632350254651
9.28794102935325,154.807965738192,154.803843571404
9.31364142150709,156.962244779132,156.958303737115
9.33934181366094,155.980326010502,155.976663354931
9.36504220581478,151.772601698466,151.769302882963
9.39074259796863,144.290062290709,144.287198959454
9.41644299012247,133.538091715691,133.5357202206
9.44214338227631,119.59132666963,119.589487126669
9.46784377443015,102.607715133925,102.606431021401
9.493544166584,82.8398428482822,82.8391211334032
9.51924455873784,60.6417530069914,60.6415847711874
9.54494495089168,36.469843734181,36.4702052530624
9.56550324469154,16.060985691442,16.061744985432
9.58606153849139,-4.95141213829204,-4.95028460155455
9.60661983229125,-26.2056158670758,-26.2041550672733
9.62717812609111,-47.3235592013097,-47.3218045209934
9.64773641989096,-67.9199066958459,-67.9179009430628
9.67331331075538,-92.2195594283139,-92.2173044417754
9.69889020161979,-114.39626637553,-114.393834415214
9.7244670924842,-133.812567674693,-133.810031105815
9.75004398334862,-149.906345121606,-149.903774541677
9.77562087421303,-162.218755878489,-162.216218319294
9.80119776507744,-170.418134595998,-170.415691839094
9.82677465594185,-174.316548601076,-174.314255747383
9.85235154680627,-173.878258482057,-173.876162777597
9.87792843767068,-169.219580204793,-169.217720133237
9.90350532853509,-160.599980853186,-160.598385502678
9.9279343592857,-149.017203692662,-149.015879425008
9.95236339003631,-134.590615973749,-134.589571884425
9.97679242078692,-117.808483838203,-117.807720546212
10,-100.155345688221,-100.154842389273
10.000699648176,-99.5982446770173,-99.5977490268695
10.001399296352,-99.0400888026737,-99.0396007813056
10.002798592704,-97.9211870485438,-97.9207143043969
10.0056709802232,-95.6125030706723,-95.6120615860101
10.0115672366159,-90.824034520767,-90.8236566040345
10.0236707007953,-80.8151982917414,-80.814947253966
10.0485159306129,-59.7720355871728,-59.7720274383471
10.0796414249591,-33.1146919935925,-33.114947516854
10.1107669193052,-6.86902868597404,-6.8694938229576
10.1418924136514,18.3071595784249,18.3065438500837
10.1730179079975,41.8765773563722,41.8758715909932
10.2041434023436,63.4205303807321,63.4197940596434
10.2352688966898,82.6289854144639,82.6282731884529
10.2663943910359,99.2857466312066,99.2851038276876
10.2975198853821,113.250766772299,113.250225867816
10.3286453797282,124.439205029841,124.438783387573
10.3597708740743,132.797237864411,132.796936221833
10.3840585971622,137.317667517657,137.317449440279
10.4083463202501,140.055079659896,140.054927118489
10.432634043338,140.976846479345,140.976734173006
10.4569217664258,140.038382156727,140.038278922345
10.4812094895137,137.184062988835,137.183933214161
10.5054972126016,132.353877651154,132.353683030002
10.5297849356895,125.494829100199,125.494530599986
10.5540726587773,116.575614795752,116.575174717063
10.5783603818652,105.602420473671,105.60180455658
10.6026481049531,92.6333366116687,92.6325160860192
10.626935828041,77.7890629991079,77.7880164873522
10.6512235511288,61.2581613472999,61.2568765827781
10.6755112742167,43.2960138975884,43.2944892146014
10.6997989973046,24.2176572111202,24.2159027184995
10.7240867203925,4.38558106122135,4.38361939844233
10.7483744434803,-15.8057600191909,-15.8078934204181
10.7726621665682,-35.9466865127958,-35.9489437128977
10.7969498896561,-55.6283507051617,-55.6306721255011
10.821237612744,-74.4566058060297,-74.4589217046702
