"Time [ns]","V(AM_SI) [mV]","V(SI) [mV]"
22.647546501628,228.898458070687,228.917192663132
22.6727290920894,223.584614005061,223.581023499331
22.6979116825508,213.785135571058,213.759159893943
22.7230942730122,199.703029657178,199.655060479911
22.7482768634736,181.625291232082,181.556167080884
22.7734594539351,159.916962886531,159.827955269248
22.7986420443965,135.013797003114,134.906587442597
22.8238246348579,107.413664836723,107.290313061508
22.8490072253193,77.6668691878107,77.5297736696122
22.8741898157807,46.3655295578841,46.2173813908825
22.8993724062422,14.1322187032024,13.975949329135
22.9245549967036,-18.3919622549587,-18.5532388922464
22.949737587165,-50.5596755224707,-50.7227250813962
22.9749201776264,-81.7298024955598,-81.8913350807767
23.0001027680878,-111.279854203118,-111.436590585837
23.0252853585493,-138.618121302049,-138.766859442126
23.0504679490107,-163.195345686833,-163.33302628381
23.0756505394721,-184.515694961,-184.639464608361
23.1008331299335,-202.14682359159,-202.254094039478
23.1260157203949,-215.728811045049,-215.817313388937
23.1511983108564,-224.981779147562,-225.049611877146
23.1763809013178,-229.712008071794,-229.757678031241
23.2015634917792,-229.816393378844,-229.838848646306
23.2267460822406,-225.285114840165,-225.283768784238
23.251928672702,-216.202421853147,-216.177167810634
23.2771112631635,-202.745479009316,-202.69669532249
23.3022938536249,-185.18125830662,-185.109803593034
23.3274764440863,-163.861509944879,-163.768708666746
23.3526590345477,-139.215890895743,-139.103509081579
23.3778416250092,-111.743376353479,-111.613587814944
23.4030242154706,-82.0021236286141,-81.8574678225117
23.428206805932,-50.5980001339351,-50.4413328356094
23.4533893963934,-18.1720240806581,-18.0064613827732
23.4785719868548,14.613004431092,14.7841480604657
23.5037545773163,47.086382140189,47.2596604229206
23.5289371677777,78.5835770229441,78.7554813531821
23.5541197582391,108.460178138341,108.627208579481
23.5793023487005,136.105404399118,136.264140938833
23.6044849391619,160.954868179897,161.10204095353
23.6296675296234,182.502310370626,182.634867255128
23.6548501200848,200.3100508389,200.425220902997
23.6800327105462,214.017932173752,214.113283635676
23.7052153010076,223.350573425345,223.42406505713
23.730397891469,228.122793423639,228.172818315894
23.7555804819305,228.243107828002,228.268528547676
23.7807630723919,223.715249537537,223.715423814947
23.8059456628533,214.637706719586,214.612503155501
23.8311282533147,201.201316017218,201.151119456064
23.8563108437761,183.684988656112,183.610695167128
23.8814934342376,162.449684080209,162.352685557304
23.906676024699,137.930778300769,137.812936652156
23.9318586151604,110.629001643793,110.492612826843
23.9570412056218,81.1001428776365,80.9478920177003
23.9822237960832,49.9437358909476,49.7786446739801
24.0074063865447,17.7909589595265,17.6163260001811
24.0325889770061,-14.708014922287,-14.8886800173128
24.0577715674675,-46.8969741343216,-47.0800215608212
24.0829541579289,-78.1266870926086,-78.3084007832813
24.1081367483903,-107.767741892646,-107.944414991735
24.1333193388518,-135.222971047081,-135.390981635285
24.1585019293132,-159.93923480427,-160.095120418199
24.1836845197746,-181.418348223839,-181.558877568452
24.208867110236,-199.226951539277,-199.349191706535
24.2340497006974,-213.005139980602,-213.106517805828
24.2592322911589,-222.473689065983,-222.552045401432
24.2844148816203,-227.439733634486,-227.493369474032
24.3095974720817,-227.80078393822,-227.828497302186
24.3347800625431,-223.546989221715,-223.548101977343
24.3599626530045,-214.761589091641,-214.735963095194
24.385145243466,-201.619524869196,-201.567567150038
24.4103278339274,-184.384217178675,-184.306874040253
24.4355104243888,-163.40255120909,-163.301291374847
24.4606930148502,-139.098147605229,-138.974934365971
24.4858756053116,-111.963032533927,-111.82028527051
24.5110581957731,-82.5478554811157,-82.388401777111
24.5362407862345,-51.4508377754807,-51.2778574896138
24.5614233766959,-19.3056667455421,-19.1226287624471
24.5866059671573,13.2314229411242,13.4208304078187
24.6117885576187,45.4951167893962,45.6870608962593
24.6369711480802,76.8247554264128,77.0153365100667
24.6621537385416,106.578043812786,106.763374691807
24.687336329003,134.144437482294,134.320722801462
24.7125189194644,158.957911855771,159.121526030477
24.7377015099258,180.508831549503,180.656393570759
24.7628841003873,198.354654158171,198.483097592462
24.7880666908487,212.12922785479,212.235864544304
24.8132492813101,221.550473386818,221.633049677846
24.8384318717715,226.426278356751,226.48302269413
24.8636144622329,226.658473113007,226.688133977999
24.8887970526944,222.244802551172,222.246675834133
24.9139796431558,213.278854871375,213.252800148342
24.9391622336172,199.947956231491,199.894401599855
24.9643448240786,182.529087111154,182.449022553616
24.98952741454,161.38292137942,161.277880740004
25.0147100050015,136.946130887517,136.818162541539
25.0398925954629,109.72213556852,109.573762076272
25.0650751859243,80.2705103498947,80.1046783883555
25.0902577763857,49.1952873106977,49.0153092521679
25.1154403668471,17.1324118847384,16.9418999040307
25.1406229573086,-15.2633753182489,-15.4605817774298
25.16580554777,-47.3319536576578,-47.5318655176531
25.1909881382314,-78.421256547898,-78.6198159747603
25.2161707286928,-107.900451832574,-108.093614585593
25.2413533191542,-135.172606785405,-135.356424600912
25.2665359096157,-159.68659259855,-159.8572940423
25.2917185000771,-180.948003399775,-181.102071487323
25.3169010905385,-198.528888371679,-198.663133157867
25.3420836809999,-212.076121369451,-212.187746028208
25.3672662714614,-221.318260832758,-221.4049199222
25.3924488619228,-226.070782431148,-226.130631223025
25.4176314523842,-226.2395976179,-226.271331358418
25.4428140428456,-221.822801966765,-221.825684206856
25.467996633307,-212.910628288475,-212.884507646225
25.4931792237685,-199.683610268816,-199.628925345299
25.5183618142299,-182.408993014523,-182.326765351102
25.5435444046913,-161.435456585376,-161.327271841134
25.5687269951527,-137.186248008012,-137.054225391842
25.5939095856141,-110.150844694552,-109.997595037671
25.6190921760756,-80.8752982854664,-80.7038719998819
25.644274766537,-49.9514334946575,-49.7652599281055
25.6694573569984,-18.0051003925277,-17.807919438975
25.6946399474598,14.3163017190128,14.5205147993576
25.7198225379212,46.3567936656924,46.563908704993
25.7450051283827,77.465029808029,77.6708454622381
25.7701877188441,107.007495719996,107.207824710124
25.7953703093055,134.381425213062,134.572179500389
25.8205528997669,159.027171863611,159.204446221323
25.8457354902283,180.439776020672,180.599928172178
25.8709180806898,198.179479239554,198.319204792527
25.8961006711512,211.880955253354,211.997355828492
25.9212832616126,221.261049588191,221.351692885671
25.946465852074,226.124849031664,226.187819613241
25.9716484425354,226.369935984653,226.403875698596
25.9968310329969,221.988721145882,221.992858239991
26.0220136234583,213.068789655489,213.042956013106
26.0471962139197,199.791240460161,199.735876603941
26.0723788043811,182.427044315052,182.343192148274
26.0975613948425,161.331491818067,161.220775222712
26.122743985304,136.936847517411,136.801440949998
26.1479265757654,109.743367935089,109.585953315846
26.1731091662268,80.3088785951438,80.132591807152
26.1982917566882,49.2371391800139,49.0455076694867
26.2234743471496,17.1652539134199,16.962126394535
26.2486569376111,-15.2495954085352,-15.4601262431523
26.2738395280725,-47.3438035234576,-47.5574836894109
26.2990221185339,-78.4610861738592,-78.6735865172731
26.3242047089953,-107.966018897656,-108.173022754018
26.3493872994567,-135.257082093666,-135.454372931502
26.3745698899182,-159.77893973217,-159.962487131145
26.3997524803796,-181.033700104512,-181.199742284813
26.424935070841,-198.590933197284,-198.736054207586
26.4501176613024,-212.096249364379,-212.217449351636
26.4753002517638,-221.278277929958,-221.373035110032
26.5004828422253,-225.953920502434,-226.02024365291
26.5256654326867,-226.031791480398,-226.068261775751
26.5508480231481,-221.513795870343,-221.519597150189
26.5760306136095,-212.494832069062,-212.469768867345
26.6012132040709,-199.160643482296,-199.105146520213
26.6263957945324,-181.783877664207,-181.698996689875
26.6515783849938,-160.718443919404,-160.605828091951
26.6767609754552,-136.392290555712,-136.254156447636
26.7019435659166,-109.298749504382,-109.137837099736
26.727126156378,-79.9866193759661,-79.8061373255041
26.7523087468395,-49.0491793411368,-48.8527410817969
26.7774913373009,-17.1123447849505,-16.9038964777691
26.8026739277623,15.1778107521972,15.3940694644893
26.8278565182237,47.1679324400337,47.3876332976695
26.8530391086851,78.2104174525608,78.4291119730157
26.8782216991466,107.676357678899,107.889607205144
26.903404289608,134.968144681248,135.171610410434
26.9285868800694,159.531493567074,159.721024943171
26.9537694705308,180.866650513772,181.038370075489
26.9789520609922,198.538560241615,198.688943058758
27.0041346514537,212.185785773028,212.311731773134
27.0293172419151,221.52799310181,221.626890947548
27.0544998323765,226.371838427787,226.441619658042
27.0796824228379,226.615124302106,226.654306603182
27.1048650132993,222.249123602378,222.2568421962
27.1300476037608,213.35900579426,213.3350323299
27.1552301942222,200.122338577598,200.067087140643
27.1804127846836,182.805678251229,182.720198442494
27.205595375145,161.759303607484,161.64526081584
27.2307779656064,137.410189560483,137.269832593259
27.2559605560679,110.25335674332,110.089473098389
27.2811431465293,80.8417702159773,80.6576303264987
27.3063257369907,49.7749956636558,49.5742876934233
27.3315083274521,17.6868521805608,17.4736084570983
27.3566909179135,-14.7676750507145,-14.9891590175617
27.381873508375,-46.9259813647455,-47.1512336326965
27.4070560988364,-78.131555873533,-78.3560185374189
27.4322386892978,-107.74756402401,-107.966685397289
27.4574212797592,-135.170004879399,-135.379331740918
27.4826038702207,-159.840159399539,-160.035427576251
27.5077864606821,-181.256063417389,-181.433284840104
27.5329690511435,-198.982762776861,-199.138307023166
27.5581516416049,-212.661137078685,-212.791805733771
27.5833342320663,-222.015112724279,-222.118205100735
27.6085168225278,-226.857123736539,-226.93049271236
27.6336994129892,-227.091719382122,-227.133816119394
27.6588820034506,-222.717259053146,-222.72716563349
27.684064593912,-213.825676837476,-213.803126096958
27.7092471843734,-200.600339170137,-200.545721407688
27.7344297748349,-183.312058465689,-183.226414889211
27.7596123652963,-162.313362145871,-162.198365256323
27.7847949557577,-138.031150258404,-137.889071258608
27.8099775462191,-110.957903966388,-110.791567556471
27.8351601366805,-81.6416318040405,-81.4543596358596
27.860342727142,-50.674761907679,-50.4703063800625
27.8855253176034,-18.6822057993839,-18.464675213848
27.9107079080648,13.6911695657083,13.9173934568453
27.9358904985262,45.7934178916475,46.0237683490295
27.9610730889876,76.9784909513813,77.2083085563974
27.9862556794491,106.619070488238,106.843697325529
28.0114382699105,134.11901233255,134.33388629275
28.0366208603719,158.925168768221,159.125916285895
28.0618034508333,180.538367149968,180.720892393563
28.0869860412947,198.523337328585,198.683905886303
28.1121686317562,212.517398346068,212.652713618836
28.1373512222176,222.237735750527,222.345006633991
28.162533812679,227.487125210697,227.564123711721
28.1877164031404,228.157984823569,228.203092411794
28.2128989936018,224.23466793926,224.246909555599
28.2380815840633,215.79393975922,215.773004811225
28.2632641745247,203.003614817728,202.949864735417
28.2884467649861,186.119367549724,186.033829821322
28.3136293554475,165.479764435838,165.364113236715
28.3388119459089,141.499602749446,141.356126327112
28.3639945363704,114.66167675346,114.493231828591
28.3891771268318,85.5071257021357,85.3170802196776
28.4143597172932,54.6245509622164,54.4167168364169
28.4395423077546,22.6381193435029,22.4166763435341
28.464724898216,-9.80510575426077,-10.0356939997812
28.4899074886775,-42.048344771368,-42.2834209664871
28.5150900791389,-73.4385189440419,-73.6733263872217
28.5402726696003,-103.339620374763,-103.569399186987
28.5654552600617,-131.14575024372,-131.365833829299
28.5906378505231,-156.293546291659,-156.499456228097
28.6158204409846,-178.27373327845,-178.461270690451
28.641003031446,-196.641549202673,-196.806880540335
28.6661856219074,-211.025824793941,-211.16556024953
28.6913682123688,-221.136524459297,-221.247787481893
28.7165508028302,-226.770591964038,-226.851078559426
28.7417333932917,-227.81598296886,-227.864009480584
28.7669159837531,-224.253807298187,-224.268345640208
28.7920985742145,-216.158546096877,-216.139245666637
28.8172811646759,-203.696351223746,-203.643547130581
28.8424637551373,-187.121475739945,-187.0361831856
28.8676463455988,-166.770923428044,-166.654818430955
28.8928289360602,-143.057441992314,-142.912828547759
28.9180115265216,-116.461016763278,-116.290780782284
28.943194116983,-87.519049247208,-87.3266005559364
28.9683767074444,-56.8154287958074,-56.6046329447062
28.9935592979059,-24.9687252907409,-24.7438262558806
29.0187418883673,7.3802565005135,7.61472166012499
29.0439244788287,39.5813124371016,39.8206053299153
29.0691070692901,70.9878124250071,71.2270892408917
29.0942896597515,100.969560064179,101.203969588588
29.119472250213,128.925292170922,129.150074062685
29.1446548406744,154.294581314058,154.505162890335
29.1698374311358,176.568917866597,176.761007336393
29.1950200215972,195.301764046882,195.471438147853
29.2202026120586,210.117391567695,210.261175729333
29.2453852025201,220.718336329174,220.833275868165
29.2705677929815,226.891328416845,226.975049346293
29.2957503834429,228.51158234903,228.562340540796
29.3209329739043,225.545361327242,225.562078891016
29.3461155643657,218.050759477883,218.033047637976
29.3712981548272,206.176678217985,206.124846227834
29.3964807452886,190.160005871769,190.075055861008
29.42166333575,170.321043579195,170.204651441877
29.4468459262114,147.057254636587,146.911737133765
29.4720285166728,120.835447946186,120.663716266761
29.4972111071343,92.182537696129,91.9880388129271
29.5223936975957,61.6750527771996,61.4617003086031
29.5475762880571,29.9275983970627,29.6996941885954
29.5727588785185,-2.41950322141557,-2.65735578388681
29.5979414689799,-34.7131465062332,-34.9561357316332
29.6231240594414,-66.3006880661292,-66.5438915446628
29.6483066499028,-96.543230877606,-96.7817152237508
29.6734892403642,-124.828669304182,-125.057590242164
29.6986718308256,-150.584219654268,-150.798920575495
29.7238544212871,-173.288169649945,-173.484276629641
29.7490370117485,-192.480595210422,-192.654106322012
29.7742196022099,-207.772813700578,-207.920180781025
29.7994021926713,-218.855369808497,-218.973571063859
29.8245847831327,-225.5043822056,-225.590984289584
29.8497673735942,-227.586115607033,-227.63932381642
29.8749499640556,-225.059682072198,-225.078377581677
29.900132554517,-217.977817075319,-217.961580399917
29.9253151449784,-206.485718443436,-206.434838739249
29.9504977354398,-190.817979099386,-190.733449122284
29.9756803259013,-171.293685783228,-171.177182702161
30.0008629163627,-148.309795521507,-148.163647701348
30.0260455068241,-122.332937240858,-122.160077326674
30.0512280972855,-93.8898171084951,-93.6937226902073
30.0764106877469,-63.5564338460833,-63.3410575240672
30.1015932782084,-31.9463335993679,-31.7160236100433
30.1267758686698,0.301849950114067,0.542437450772325
30.1519584591312,32.5373140189481,32.7833093528404
30.1771410495926,64.1102019535674,64.3566206939372
30.202323640054,94.3846524644068,94.6264964371029
30.2275062305155,122.751524841851,122.983883444156
30.2526888209769,148.640551866834,148.858701895237
30.2778714114383,171.531686459497,171.731188337039
30.3030540018997,190.965425611569,191.142213906291
30.3282365923611,206.551916205874,206.70238249692
30.3534191828226,217.978671269535,218.099737813755
30.378601773284,225.016752198568,225.105934942081
30.4037843637454,227.525301188071,227.580760829126
30.4289669542068,225.45433858404,225.474918517793
30.4541495446682,218.845771297306,218.831021696215
30.4793321351297,207.832591188475,207.782778744321
30.5045147255911,192.636275357146,192.552378571324
30.5296973160525,173.562433596987,173.446123737395
30.5548799065139,150.99478126281,150.848389193143
30.5800624969753,125.387547867919,125.214016980362
30.6052450874368,97.2564613246798,97.0592878943456
30.6304276778982,67.1684771327241,66.9516398636639
30.6556102683596,35.7304490097487,35.4983290648264
30.680792858821,3.57696040843653,3.33425295919688
30.7059754492824,-28.6424451132906,-28.890826093686
30.7311580397439,-60.27638133595,-60.52540280392
30.7563406302053,-90.6848204547131,-90.9294322886395
30.7815232206667,-119.252108086215,-119.487345468347
30.8067058111281,-145.399523460142,-145.620607743952
30.8318884015895,-168.597122534923,-168.799558558213
30.857070992051,-188.374614120495,-188.554281759786
30.8822535825124,-204.331036767115,-204.484274835769
30.9074361729738,-216.143027962945,-216.266708801123
30.9326187634352,-223.571506015016,-223.663099379496
30.9578013538966,-226.466618598551,-226.524243473662
30.9829839443581,-224.77084880433,-224.793312030983
31.0081665348195,-218.520209481168,-218.507030365869
31.0333491252809,-207.843498299526,-207.794918799743
31.0585317157423,-192.959628762666,-192.876609054664
31.0837143062037,-174.173094452619,-174.057294084213
31.1088968966652,-151.867665087364,-151.72140985938
31.1340794871266,-126.498451115165,-126.324686000353
31.159262077588,-98.5825077742085,-98.3847371054829
31.1844446680494,-68.6881805331313,-68.4703973291532
31.2096272585108,-37.4234208472084,-37.1900265089185
31.2348098489723,-5.42332090690945,-5.17903639558678
31.2599924394337,26.6628701928113,26.913100058854
31.2851750298951,58.1849782358851,58.4360850455679
31.3103576203565,88.5051098927681,88.7520042644109
31.3355402108179,117.010562711844,117.248237313226
31.3607228012794,143.126178193244,143.349809333244
31.3859053917408,166.325891912687,166.530937583568
31.4110879822022,186.143253516518,186.325545749177
31.4362705726636,202.180712490926,202.336542033244
31.461453163125,214.117492070773,214.243683806613
31.4866357535865,221.715903507174,221.80988113925
31.5118183440479,224.825984568774,224.885823255273
31.5370009345093,223.388379454341,223.41284520244
31.5621835249707,217.435411142835,217.423986184355
31.5873661154321,207.090331846411,207.043225499962
31.6125487058936,192.564771431042,192.482916318321
31.637731296355,174.154437365156,174.039471094934
31.6629138868164,152.233152276964,152.087384828902
31.6880964772778,127.245346132881,127.071713139291
31.7132790677392,99.6971477059321,99.4991508747721
31.7384616582007,70.1462467978925,69.9278832734717
31.7636442486621,39.1907231290514,38.9564051586405
31.7888268391235,7.45705797602046,7.21152392229873
31.8140094295849,-24.4124396437159,-24.6642212666122
31.8391920200464,-55.7725475902335,-56.0254788326577
31.8643746105078,-85.9881324125645,-86.2370890491051
31.8895572009692,-114.446980315105,-114.686915532932
31.9147397914306,-140.572200479953,-140.79824718164
31.939922381892,-163.83394988104,-164.041519564189
31.9651049723535,-183.760239664796,-183.945115652274
31.9902875628149,-199.946598617083,-200.10502169675
32.0154701532763,-212.064390117521,-212.193134900499
32.0406527437377,-219.867604468994,-219.964045052523
32.0658353341991,-223.197978555211,-223.260142091658
32.0910179246606,-221.98832809489,-222.014935131711
32.116200515122,-216.264014448727,-216.254505161512
32.1413831055834,-206.142506771307,-206.097052653379
32.1665656960448,-191.831041026125,-191.750541809014
32.1917482865062,-173.62241819499,-173.508484183899
32.2169308769677,-151.889024982459,-151.743944967749
32.2421134674291,-127.075199224495,-126.901894233368
32.2672960578905,-99.6880979878819,-99.4900620055414
32.2924786483519,-70.2872595479928,-70.0684890872969
32.3176612388133,-39.4730805255474,-39.2379943563107
32.3428438292748,-7.87445280684766,-7.62780295319082
32.3680264197362,23.8641777503261,24.117402170766
32.3932090101976,55.0960571473369,55.3507309447155
32.418391600659,85.1853935910211,85.4363591381665
32.4435741911204,113.520373027557,113.762544501579
32.4687567815819,139.525647821595,139.754114216341
32.4939393720433,162.674040265492,162.884165058782
32.5191219625047,182.497221251224,182.684736565889
32.5443045529661,198.595148188078,198.756241404891
32.5694871434275,210.644074199027,210.775465389559
32.594669733889,218.402972707249,218.501981379553
32.6198523243504,221.718255982352,221.78285580162
32.6450349148118,220.526702646592,220.555562891267
32.6702175052732,214.856546183096,214.849059108982
32.6954000957346,204.826714147879,204.783007718928
32.7205826861961,190.644244640066,190.565180451725
32.7457652766575,172.599942331299,172.487098808722
32.7709478671189,151.062370159372,150.918011272401
32.7961304575803,126.470304282627,126.297333932238
32.8213130480417,99.3238071585621,99.1257103583288
32.8464956385032,70.174098946513,69.9548715892169
32.8716782289646,39.6124298838919,39.3764985447453
32.896860819426,8.25817398084482,8.01030680310613
32.9220434098874,-23.253622958061,-23.5084126840873
32.9472260003488,-54.2849984784198,-54.5415538477294
32.9724085908103,-84.2078835465671,-84.4610083292205
32.9975911812717,-112.416717718888,-112.661281434878
33.0227737717331,-138.340623167907,-138.571665014497
33.0479563621945,-161.454898991306,-161.667728584703
33.0731389526559,-181.291609105585,-181.481901783381
33.0983215431174,-197.449052479131,-197.612937160839
33.1235041335788,-209.599924401432,-209.734062255322
33.1486867240402,-217.498001200455,-217.59965366173
33.1738693145016,-220.983208408085,-221.050293115017
33.199051904963,-219.984962651443,-220.016096114328
33.2242344954245,-214.523710804061,-214.518236868581
33.2494170858859,-204.710625191218,-204.66862880528
33.2745996763473,-190.745450910917,-190.667756922769
33.2997822668087,-172.912539025807,-172.800696159312
33.3249648572701,-151.575137732138,-151.431387909534
33.3501474477316,-127.168050748774,-126.995283986475
33.375330038193,-100.188806947449,-99.9905028245586
33.4005126286544,-71.1875180848323,-70.9676756505605
33.4256952191158,-40.7556323232761,-40.5186898526295
33.4508778095772,-9.51381631454206,-9.26456203551971
33.4760604000387,21.9007817544577,22.1573064564318
33.5012429905001,52.8476214160515,53.1062240504023
33.5264255809615,82.6959353306226,82.9513773094014
33.5516081714229,110.837692098355,111.08479462401
33.5767907618843,136.700081838753,136.933830808743
33.6019733523458,159.757260858339,159.972908667147
33.6271559428072,179.541108149839,179.734270194536
33.6523385332686,195.65076860109,195.817512378791
33.67752112373,207.760784834511,207.897709928645
33.7027037141914,215.627651568762,215.731958970179
33.7278863046529,219.094661557516,219.164210942951
33.7530688951143,218.09494999566,218.128303670372
33.7782514855757,212.652683275815,212.649135885815
33.8034340760371,202.882377970939,202.841971385047
33.8286166664985,188.986375331943,188.909898471681
33.85379925696,171.250534906283,171.139508563063
33.8789818474214,150.038247000831,149.89489389023
33.9041644378828,125.782897255347,125.610097437954
33.9293470283442,98.9789453501474,98.7801780096291
33.9545296188057,70.171805743315,69.9510790880914
33.9797122092671,39.9467407825655,39.7085116287486
34.0048947997285,8.91699372226575,8.66607783471368
34.0300773901899,-22.2885995511648,-22.5471248093791
34.0552599806513,-53.0382739006664,-53.2991724461601
34.0804425711127,-82.7100240101419,-82.9680070314319
34.1056251615742,-110.704070775949,-110.953903786455
34.1308077520356,-136.454862932467,-136.691471911519
34.155990342497,-159.442382116232,-159.660956687404
34.1811729329584,-179.202533757402,-179.398625111955
34.2063555234199,-195.336423370705,-195.506034855916
34.2315381138813,-207.518338762366,-207.658007301869
34.2567207043427,-215.502282611113,-215.609149446595
34.2819032948041,-219.126926914713,-219.198796191032
34.3070858852655,-218.31888970896,-218.354273660988
34.332268475727,-213.094265593679,-213.092415327445
34.3574510661884,-203.558374083112,-203.519295399865
34.3826336566498,-189.903723847256,-189.828177792843
34.4078162471112,-172.406225141731,-172.295713384632
34.4329988375726,-151.419717512673,-151.276452733478
34.4581814280341,-127.36891374807,-127.195775256375
34.4833640184955,-100.74089299614,-100.541368447344
34.5085466089569,-72.0753062502839,-71.8534213063258
34.5337291994183,-41.9534865962148,-41.7137240619199
34.5589117898797,-10.9866811772701,-10.7338907837816
34.5840943803412,20.1963583606443,20.4570580695302
34.6092769708026,50.962174923407,51.2255003598454
34.634459561264,80.6855312864376,80.946140871745
34.6596421517254,108.76219318726,109.01479551929
34.6848247421868,134.621302622327,134.860763843189
34.7100073326483,157.737081270637,157.958529496269
34.7351899231097,177.639616832423,177.838541408239
34.7603725135711,193.924503702843,194.096847092081
34.7855551040325,206.26113318337,206.403373701004
34.8107376944939,214.3994576448,214.508681426921
34.8359202849554,218.175086142991,218.249046933384
34.8611028754168,217.512605515328,217.549770924677
34.8862854658782,212.427059450004,212.426642729699
34.9114680563396,203.023558271515,202.985534949202
34.936650646801,189.495032626092,189.420141745021
34.9618332372625,172.118184272582,172.007914239167
34.9870158277239,151.247725444805,151.104284753753
35.0121984181853,127.309034388724,127.135307368939
35.0373810086467,100.789386237898,100.58887469205
35.0625635991081,72.2279466665413,72.0046991457595
35.0877461895696,42.2047405389417,41.9632709407748
35.112928780031,11.328827176261,11.0740238097893
35.1381113704924,-19.7740733491048,-20.0370467191801
35.1632939609538,-50.4742503525042,-50.7400593399037
35.1884765514152,-80.1507131838816,-80.4139610100204
35.2136591418767,-108.203687839326,-108.459024803252
35.2388417323381,-134.066652161544,-134.308884320406
35.2640243227995,-157.21767396519,-157.441868952245
35.2892069132609,-177.189832386124,-177.391420034959
35.3143895037223,-193.580521838013,-193.755387453361
35.3395720941838,-206.059460719296,-206.204029079566
35.3647546846452,-214.375252583317,-214.486561108746
35.3899372751066,-218.360375829261,-218.436135402632
35.415119865568,-217.934507743545,-217.973149896756
35.4403024560294,-213.10612010535,-213.106829509706
35.4654850464909,-203.972315678702,-203.935047340603
35.4906676369523,-190.716907981186,-190.64238880006
35.5158502274137,-173.606779451499,-173.49649421412
35.5410328178751,-152.986585881567,-152.842747903907
35.5662154083365,-129.271906612526,-129.097413276908
35.591397998798,-102.940969622703,-102.739343576513
35.6165805892594,-74.5251082596466,-74.3004260950524
35.6417631797208,-44.5981332562392,-44.3549433468153
35.6669457701822,-13.7648266337873,-13.5080573794376
35.6921283606436,17.3512173411453,17.6163574333433
35.7173109511051,48.1201644571484,48.3882926331515
35.7424935415665,77.918675176449,78.1843437908527
35.7676761320279,106.142544425206,106.400351516829
35.7928587224893,132.218988623546,132.463687734916
35.8180413129507,155.618327219082,155.844934300987
35.8432239034122,175.864816071239,176.068711200742
35.8684064938736,192.546405466098,192.723427111898
35.893589084335,205.323215882413,205.469745853234
35.9187716747964,213.934550409362,214.047587829969
35.9439542652578,218.204292644614,218.281515516398
35.9691368557193,218.044572699331,218.08438567071
35.9943194461807,213.457620241158,213.459187588079
36.0195020366421,204.53576228728,204.499025418928
36.0446846271035,191.459563246701,191.385242468288
36.0698672175649,174.494144957003,174.383725478655
36.0950498080264,153.983763684703,153.839466183535
36.1202323984878,130.344759003428,130.169494936161
36.1454149889492,104.057023591745,103.85433604123
36.1705975794106,75.654173947171,75.4281657157596
36.1957801698721,45.7126298584351,45.4678806419905
36.2209627603335,14.8398333814832,14.5813072599083
36.2461453507949,-16.3381459182705,-16.6052011829623
36.2713279412563,-47.189361802239,-47.4595215397855
36.2965105317177,-77.0888349034269,-77.356607833689
36.3216931221791,-105.431225107152,-105.691164909646
36.3468757126406,-131.643074826335,-131.889890894967
36.372058303102,-155.194376488089,-155.423041785828
36.3972408935634,-175.609233808425,-175.815087470379
36.4224234840248,-192.475406422989,-192.65424889147
36.4476060744863,-205.452551584142,-205.600730299256
36.4727886649477,-214.279003979873,-214.393488026558
36.4979712554091,-218.776965130852,-218.855407319554
36.5231538458705,-218.856005738081,-218.896790816899
36.5483364363319,-214.514817762401,-214.517095671938
36.5735190267934,-205.841186870751,-205.804890422123
36.5987016172548,-193.010190319042,-192.936036951333
36.6238842077162,-176.280659002876,-176.170136687611
36.6490667981776,-155.989975474198,-155.845313017922
36.674249388639,-132.54731121717,-132.371433268886
36.6994319791005,-106.425435597585,-106.221903047374
36.7246145695619,-78.1512552433249,-77.9241927983546
36.7497971600233,-48.2952679713055,-48.0492807212925
36.7749797504847,-17.46013696615,-17.2002172800895
36.8001623409461,13.7313920645317,13.9999659048709
36.8253449314076,44.6489950997315,44.9207663376625
36.850527521869,74.6674497694641,74.936894185015
36.8757101123304,103.179240017499,103.44087815027
36.9008927027918,129.606833853722,129.855342414288
36.9260752932532,153.414387536647,153.644707845544
36.9512578837147,174.118638846257,174.326080021542
36.9764404741761,191.298766218145,191.479100802339
37.0016230646375,204.605008999635,204.754559112446
37.0268056550989,213.765867656608,213.881579995496
37.0519882455603,218.593730292227,218.673238538462
37.0771708360218,218.988803208527,219.03047645949
37.1023534264832,214.941257205789,214.944233416561
37.1275360169446,206.531538008523,206.495741744865
37.152718607406,193.928827333711,193.854971573268
37.1779011978674,177.387680294801,177.277252264989
37.2030837883289,157.242903558132,157.098134956991
37.2282663787903,133.902776869364,133.726598727494
37.2534489692517,107.840755770596,107.636738668298
37.2786315597131,79.5858257018266,79.3581070125101
37.3038141501745,49.7117075258769,49.4649076378726
37.328996740636,18.8251401845413,18.5642690236842
37.3541793310974,-12.446514860129,-12.7161595358599
37.3793619215588,-43.4680889670024,-43.741029421705
37.4045445120202,-73.6095744859357,-73.8802644279263
37.4297271024816,-102.258975594495,-102.521912843413
37.4549096929431,-128.834775229834,-129.084613506294
37.4800922834045,-152.797761038948,-153.029418801106
37.5052748738659,-173.661968445989,-173.870732428706
37.5304574643273,-191.004518487757,-191.186139704105
37.5556400547887,-204.474152399227,-204.624932592428
37.5808226452502,-213.798293082938,-213.91516001928
37.6060052357116,-218.788495405557,-218.869065494088
37.631187826173,-219.344181048667,-219.386807992227
