Time [ns],V(AM_SI) [mV],V(SI) [mV],Time [ns],V(AM_SI) [mV],V(SI) [mV]
86.01039216,-188.0161455,-188.1590092,8.75E-08,-1.35E+02,-134.7502205
86.14800926,-57.69636683,-57.77197927,8.7625E-08,-41.97199957,-42.02759925
86.28562636,104.0721464,104.1038107,8.775E-08,74.29245578,74.31439475
86.42324346,206.2812784,206.4007688,8.7875E-08,1.48E+02,148.3102728
86.56086056,192.3764498,192.5167349,0.000000088,137.8779246,137.979705
86.69847766,69.47457071,69.55864113,8.8125E-08,48.69897063,48.76064395
86.83609476,-94.9785085,-94.99544703,8.825E-08,-6.91E+01,-69.12328004
86.97371186,-207.6984054,-207.8052012,8.8375E-08,-148.2358803,-148.3127351
87.11132896,-201.493252,-201.6300232,8.85E-08,-142.5550735,-142.6543184
87.24894606,-77.41174166,-77.50343555,8.8625E-08,-5.45E+01,-54.60308851
87.38656316,92.42132034,92.42384623,8.875E-08,65.24904575,65.25009867
87.52418026,207.9098332,208.0036329,8.8875E-08,147.3125736,147.3801323
87.66179736,202.2038269,202.3364184,0.000000089,1.44E+02,144.1742944
87.79941446,80.2463019,80.344956,8.9125E-08,57.64799794,57.72001438
87.93703156,-86.90783103,-86.89638962,8.925E-08,-61.87448822,-61.86565548
88.07464866,-203.9952783,-204.076267,8.9375E-08,-1.46E+02,-145.7480472
88.21226576,-204.4714345,-204.5997048,8.95E-08,-145.7566678,-145.849667
88.34988286,-87.51805725,-87.62306698,8.9625E-08,-62.17468553,-62.25102418
88.48749996,80.12206347,80.09765642,8.975E-08,5.68E+01,56.80254391
88.62511706,201.1590792,201.2281548,8.9875E-08,142.5827574,142.6325963
88.76273416,205.0434514,205.1675363,0.00000009,145.8358058,145.9256185
88.90035126,90.5125324,90.62308215,9.0125E-08,6.52E+01,65.28131481
89.03796836,-74.64107301,-74.60490666,9.025E-08,-52.4001411,-52.37381283
89.17558546,-195.3128146,-195.3707078,9.0375E-08,-139.3720387,-139.4138007
89.31320255,-204.1030045,-204.2226947,9.05E-08,-1.46E+02,-146.4524325
89.45081965,-97.41902134,-97.53415711,9.0625E-08,-69.94010382,-70.02333632
89.58843675,64.22279683,64.17602205,9.075E-08,46.07140775,46.03760628
89.72605385,189.5618368,189.6093697,9.0875E-08,1.36E+02,135.5557862
89.86367095,206.8201501,206.9355503,0.000000091,147.3212633,147.404491
90.00128805,105.0806897,105.1996122,9.1125E-08,74.60674972,74.69241943
90.13890515,-57.60665064,-57.55071146,9.125E-08,-4.10E+01,-40.95488141
90.27652225,-187.0709474,-187.1093751,9.1375E-08,-133.0492167,-133.0768507
90.41413935,-208.4917828,-208.6029899,9.15E-08,-148.6107109,-148.6906122
90.55175645,-110.1504743,-110.2718493,9.1625E-08,-7.88E+01,-78.8993357
90.68937355,50.86748573,50.80431847,9.175E-08,36.14019065,36.09475395
90.82699065,182.4308557,182.4613572,9.1875E-08,130.2476865,130.2694302
90.96460775,209.6278874,209.734542,0.000000092,1.50E+02,149.6542155
91.10222485,116.7247371,116.8470738,9.2125E-08,83.05456199,83.14235912
91.23984195,-43.51876338,-43.44982373,9.225E-08,-31.15698789,-31.10734739
91.37745905,-179.0387128,-179.0617685,9.2375E-08,-1.27E+02,-127.3904521
91.51507615,-211.2295817,-211.3310805,9.25E-08,-150.1199206,-150.1925267
91.65269325,-121.2011283,-121.3232849,9.2625E-08,-86.24982911,-86.33741297
91.79031035,38.72992347,38.65625454,9.275E-08,2.73E+01,27.27511505
91.92792745,175.8573593,175.873515,9.2875E-08,125.0300817,125.0413549
92.06554455,211.3302399,211.4264552,0.000000093,150.5999242,150.668594
92.20316165,125.342489,125.463673,9.3125E-08,8.95E+01,89.63444635
92.34077875,-32.23481615,-32.15756253,9.325E-08,-22.70100741,-22.64547815
92.47839585,-170.7445039,-170.7546293,9.3375E-08,-121.4084617,-121.4153108
92.61601295,-210.5821073,-210.6730591,9.35E-08,-1.50E+02,-149.9133895
92.75363005,-128.9527859,-129.0721498,9.3625E-08,-91.89892396,-91.98427518
92.89124715,26.78425939,26.70450871,9.375E-08,18.80882696,18.75147659
93.02886425,166.5704398,166.575103,9.3875E-08,1.18E+02,118.4437401
93.16648135,210.0975035,210.1829714,0.000000094,149.8447033,149.905473
93.30409845,133.1189667,133.235843,9.4125E-08,95.33647937,95.42003995
93.44171555,-19.42454475,-19.3428915,9.425E-08,-1.35E+01,-13.39204587
93.57933265,-160.0204661,-160.0199347,9.4375E-08,-114.0069768,-114.0061309
93.71694975,-208.5894089,-208.6693702,9.45E-08,-148.8052577,-148.8620651
93.85456685,-137.5900494,-137.7041955,9.4625E-08,-9.81E+01,-98.15908146
93.99218395,12.43431256,12.35120729,9.475E-08,8.988596727,8.928924475
94.12980105,155.5672429,155.5620445,9.4875E-08,110.9274839,110.923291
94.26741815,209.4206552,209.4953748,0.000000095,1.49E+02,149.2237196
94.40503525,142.77425,142.8853947,9.5125E-08,101.7248208,101.804136
94.54265235,-5.971013577,-5.88710286,9.525E-08,4.655913912,4.722357758
94.65843656,-133.4624222,-133.4406792,9.5375E-08,-1.05E+02,-105.1894724
94.77422078,-204.443061,-204.4918419,9.55E-08,-160.5048389,-160.5429216
94.890005,-187.5472557,-187.6451641,9.5625E-08,-150.6144457,-150.6918539
95,-96.78583046,-96.89186583,9.575E-08,-1.13E+02,-113.1879362
95.04985843,-38.63873634,-38.73070834,9.5875E-08,-39.24153833,-39.3304
95.09971686,18.3027538,18.23106582,0.000000096,39.47944396,39.42190643
95.19943372,117.5976243,117.5745212,9.6125E-08,9.96E+01,99.59063266
95.29915057,180.9181046,180.9501995,9.625E-08,144.0104275,144.0430952
95.44543274,170.4232307,170.5116692,9.6375E-08,113.5960899,113.6563331
95.5917149,46.27407524,46.36246668,9.65E-08,3.21E+01,32.13589848
95.73799707,-106.2726421,-106.2398722,9.6625E-08,-69.96356309,-69.94066057
95.88427924,-186.2012014,-186.2437878,9.675E-08,-128.5288055,-128.5573971
96.0305614,-150.784969,-150.8749219,9.6875E-08,-1.04E+02,-103.7266428
96.17684357,-21.12943489,-21.20949768,0.000000097,-12.26950086,-12.32450225
96.32312573,126.2459673,126.2259174,9.7125E-08,85.32778047,85.31351403
96.4694079,191.7849958,191.8365257,9.725E-08,1.29E+02,128.7727313
96.61569006,131.2300212,131.3195452,9.7375E-08,90.54649724,90.60755654
96.76197223,-10.69200134,-10.62141265,9.75E-08,-6.307580246,-6.258955206
96.90825439,-143.8451817,-143.8374556,9.7625E-08,-9.87E+01,-98.66391396
97.05453656,-186.6476185,-186.7064153,9.775E-08,-127.242878,-127.2825992
97.20081872,-110.6405744,-110.7277428,9.7875E-08,-75.56583262,-75.62536213
97.34710089,35.51595329,35.45569102,0.000000098,2.39E+01,23.89928751
97.49338306,158.5222867,158.5263178,9.8125E-08,108.6169899,108.6191383
97.63966522,181.7180266,181.7825855,9.825E-08,123.3971677,123.4407962
97.78594739,88.27204865,88.35527467,9.8375E-08,5.92E+01,59.25781343
97.93222955,-63.31604205,-63.26695868,9.85E-08,-42.23369046,-42.19975191
98.07851172,-172.7394296,-172.7547785,9.8625E-08,-117.1492731,-117.1591052
98.22479388,-170.9825041,-171.0512517,9.875E-08,-1.18E+02,-117.8365699
98.37107605,-62.84079837,-62.91836136,9.8875E-08,-42.98293631,-43.03587275
98.51735821,85.01663153,84.97950617,0.000000099,58.90886565,58.88302775
98.66364038,180.6585297,180.6844169,9.9125E-08,1.23E+02,122.7664656
98.80992254,160.4823426,160.5534249,9.925E-08,108.5776761,108.6257151
98.95620471,36.49682252,36.56701343,9.9375E-08,24.93603267,24.98394505
99.10248687,-110.6102772,-110.5855348,9.95E-08,-7.52E+01,-75.20959551
99.24876904,-186.9507982,-186.9862044,9.9625E-08,-127.2950686,-127.3185266
99.39505121,-143.97986,-144.0515183,9.975E-08,-98.13403927,-98.18244014
99.54133337,-9.317280339,-9.378675844,9.9875E-08,-6.75E+00,-6.794909328
99.68761554,130.4738306,130.4616996,0.0000001,89.0293323,89.02056149
99.8338977,187.3759449,187.4197988,1.00125E-07,128.0747715,128.1039762
99.98017987,125.6757124,125.7462527,1.0025E-07,8.50E+01,85.01300682
100.126462,-17.4451694,-17.39378518,1.00375E-07,-12.51694484,-12.48188182
100.2727442,-150.709602,-150.7100163,1.005E-07,-101.9658329,-101.9656039
100.4190264,-186.4864963,-186.5374226,1.00625E-07,-1.26E+02,-126.5062921
100.5653085,-102.2349223,-102.3025678,1.0075E-07,-70.0810513,-70.12671059
100.7115907,46.32439374,46.28400139,1.00875E-07,31.28140625,31.25383169
100.8578729,164.7977348,164.8102312,0.000000101,1.12E+02,112.4208568
101.004155,178.5013071,178.5577122,1.01125E-07,121.5870446,121.6248286
101.1504372,78.3763544,78.43942605,1.0125E-07,53.28412516,53.32668055
101.2967194,-71.93305679,-71.90435105,1.01375E-07,-4.90E+01,-48.9634402
101.4430015,-176.3424563,-176.3663064,1.015E-07,-119.8407082,-119.8564778
101.5892837,-167.7483597,-167.8086046,1.01625E-07,-113.9383928,-113.9788235
101.7355659,-51.53432925,-51.59134053,1.0175E-07,-3.54E+01,-35.4807793
101.881848,96.86370924,96.84704601,1.01875E-07,65.42217932,65.41077042
102.0281302,182.3786879,182.4128814,0.000000102,124.7176654,124.74051
102.1744123,152.5716216,152.633974,1.02125E-07,1.05E+02,104.8104892
102.3206945,27.15847665,27.20809698,1.0225E-07,18.13841254,18.17186795
102.4669767,-116.2947965,-116.2902381,1.02375E-07,-80.06496129,-80.06178344
102.6132588,-187.2883992,-187.3316639,1.025E-07,-1.27E+02,-127.3617495
102.759541,-138.3706349,-138.4332609,1.02625E-07,-93.30308293,-93.34521296
102.9058232,0.682233359,0.641237956,1.0275E-07,0.71813804,0.690513468
103.0521053,139.806911,139.8142878,1.02875E-07,9.46E+01,94.60488013
103.1983875,188.517692,188.5685223,0.000000103,128.0683743,128.1025668
103.3446697,116.3298376,116.3908457,1.03125E-07,79.9213752,79.96246007
103.4909518,-28.67494158,-28.64360218,1.0325E-07,-1.89E+01,-18.83275457
103.637234,-154.037587,-154.0563548,1.03375E-07,-105.4234402,-105.4360853
103.7835162,-182.1719387,-182.2285685,1.035E-07,-124.9695364,-125.0077189
103.9297983,-95.90148574,-95.95908292,1.03625E-07,-6.53E+01,-65.30525302
104.0760805,51.63909727,51.61806245,1.0375E-07,35.93842031,35.92426564
104.2223627,167.7783264,167.8076142,1.03875E-07,115.1037641,115.1235663
104.3686448,178.5684309,178.6290701,0.000000104,1.22E+02,122.5261781
104.514927,77.19216932,77.24474201,1.04125E-07,63.62625484,63.66541723
104.6377303,-51.31592126,-51.29823566,1.0425E-07,-40.65243245,-40.63905938
104.7605336,-158.4970342,-158.5228608,1.04375E-07,-1.23E+02,-122.7698516
104.8833369,-194.1844828,-194.2414676,1.045E-07,-151.9623343,-152.0058877
105,-145.4276344,-145.4889147,1.04625E-07,-146.036936,-146.0915525
105.0498584,-97.88938926,-97.94163748,1.0475E-07,-9.50E+01,-95.01676542
105.0997169,-44.50507047,-44.54461617,1.04875E-07,-18.37533002,-18.40627421
105.1994337,61.13872922,61.12908906,0.000000105,54.42620181,54.41807262
105.2991506,153.3574741,153.3807614,1.05125E-07,1.28E+02,128.0359688
105.4536543,194.8871964,194.9428485,1.0525E-07,120.7671342,120.8030768
105.6081581,88.17679422,88.22539221,1.05375E-07,55.01314241,55.04446497
105.7626618,-84.86091161,-84.85391858,1.055E-07,-3.37E+01,-33.69290253
105.8399137,-155.5920153,-155.6111973,1.05625E-07,-139.4969364,-139.5141838
105.9171656,-194.1329612,-194.1744491,1.0575E-07,-164.5192252,-164.5578631
106.0402812,-173.4464351,-173.5045289,1.05875E-07,-1.32E+02,-131.745905
106.1633969,-69.27053037,-69.31736088,0.000000106,-53.94801364,-53.98360751
106.2865126,65.55040777,65.53731391,1.06125E-07,49.15320822,49.14330529
106.4096283,167.5769468,167.6039715,1.0625E-07,1.27E+02,127.3232374
106.532744,189.0552584,189.1091609,1.06375E-07,143.5023233,143.543136
106.6558597,119.4276998,119.4823005,1.065E-07,91.78142914,91.82280396
106.7789754,-5.492400076,-5.463552934,1.06625E-07,-2.87E+00,-2.845742333
106.9020911,-125.1630007,-125.1737852,1.0675E-07,-96.15220122,-96.16024181
107.0252068,-186.8120024,-186.8569307,1.06875E-07,-143.4699933,-143.5022757
107.1483224,-161.7769859,-161.8307662,0.000000107,-1.22E+02,-121.8318609
107.2714381,-56.76964699,-56.80679113,1.07125E-07,-41.64902403,-41.67983234
107.3945538,78.47893781,78.47110147,1.0725E-07,58.43987328,58.43484939
107.5176695,173.6493936,173.6764899,1.07375E-07,1.30E+02,130.2124224
107.6407852,181.9030715,181.9537433,1.075E-07,138.5855505,138.6233461
107.7639009,103.5217074,103.5702023,1.07625E-07,80.16519406,80.20236468
107.8870166,-21.57268338,-21.5490139,1.0775E-07,-1.55E+01,-15.50607137
108.0101323,-134.5723799,-134.5823451,1.07875E-07,-102.5379265,-102.5454207
108.133248,-183.5031696,-183.5418274,0.000000108,-140.602841,-140.6336726
108.2563636,-146.6333021,-146.6850001,1.08125E-07,-1.12E+02,-112.2075828
108.3794793,-40.83270371,-40.87333823,1.0825E-07,-30.51347486,-30.54439406
108.502595,85.60635234,85.59621197,1.08375E-07,65.37723168,65.36962563
108.6257107,171.5871671,171.6125895,1.085E-07,1.30E+02,129.5865658
108.7488264,173.5275205,173.5769195,1.08625E-07,131.6617609,131.7001857
108.8719421,91.7363548,91.78778187,1.0875E-07,71.01118363,71.0506911
108.9950578,-31.50515323,-31.47553733,1.08875E-07,-2.33E+01,-23.24389714
109.1181735,-138.2682634,-138.2755761,0.000000109,-106.3016813,-106.3077413
109.2412892,-181.0982093,-181.1399453,1.09125E-07,-139.0367514,-139.0690287
109.3644048,-139.8052394,-139.8624813,1.0925E-07,-1.06E+02,-106.1616774
109.4875205,-31.13788515,-31.18340963,1.09375E-07,-22.41131741,-22.44581055
109.6106362,94.98260454,94.97086018,1.095E-07,73.0547892,73.04654128
109.7337519,177.2474636,177.2764922,1.09625E-07,1.34E+02,134.2446333
109.8568676,173.4617058,173.5184064,1.0975E-07,130.6226809,130.6658447
109.9799833,83.99789831,84.05519715,1.09875E-07,63.55598168,63.59936767
110.103099,-46.34974243,-46.31967106,0.00000011,-3.44E+01,-34.33067128
110.2262147,-152.7045583,-152.7165397,1.10125E-07,-115.6288798,-115.6381592
110.3493304,-184.9080172,-184.9566473,1.1025E-07,-141.1462997,-141.1836161
110.472446,-129.5880411,-129.6506924,1.10375E-07,-9.88E+01,-98.86938214
110.5955617,-12.73543713,-12.78211696,1.105E-07,-9.118330123,-9.153567368
110.7186774,111.3513808,111.3435577,1.10625E-07,84.92677739,84.92149647
110.8417931,182.5889919,182.6251099,1.1075E-07,1.38E+02,138.0720314
110.9649088,164.7368299,164.8005051,1.10875E-07,124.3387743,124.387264
111.0880245,66.08855665,66.14941804,0.000000111,50.41720012,50.46303889
111.2111402,-63.90242966,-63.87442728,1.11125E-07,-4.74E+01,-47.40042834
111.3342559,-160.9308027,-160.9502747,1.1125E-07,-121.5631742,-121.5782354
111.4573716,-179.2239187,-179.2820436,1.11375E-07,-136.8461817,-136.8902118
111.5804873,-112.7615606,-112.830149,1.115E-07,-8.69E+01,-86.91743878
111.7036029,5.492256776,5.447166022,1.11625E-07,4.079302198,4.045432131
111.8267186,120.920165,120.9210132,1.1175E-07,92.80616299,92.80703766
111.9498343,180.1200692,180.1669093,1.11875E-07,1.37E+02,137.2470287
112.07295,153.5030274,153.5730441,0.000000112,115.889797,115.9426448
112.1960657,51.65952476,51.71838032,1.12125E-07,38.69326833,38.73765581
112.3191814,-76.11649074,-76.0977325,1.1225E-07,-5.72E+01,-57.23223986
112.4422971,-166.1527199,-166.18286,1.12375E-07,-125.2851043,-125.3073353
112.5654128,-174.4537179,-174.5169381,1.125E-07,-132.5267385,-132.5739742
112.6885285,-98.90075698,-98.96508838,1.12625E-07,-7.61E+01,-76.1378615
112.8116441,22.27501062,22.24121515,1.1275E-07,16.26406293,16.23780594
112.9347598,131.4288828,131.4407003,1.12875E-07,100.3169196,100.3247029
113.0578755,178.3588286,178.4081907,0.000000113,1.36E+02,136.440162
113.1809912,141.3786141,141.4396238,1.13125E-07,107.6625644,107.7088002
113.3041069,36.96630031,37.00940969,1.1325E-07,27.86156999,27.895221
113.4272226,-85.65547414,-85.64918175,1.13375E-07,-6.50E+01,-64.94762733
113.5503383,-166.8739406,-166.9046643,1.135E-07,-126.6200593,-126.6420754
113.673454,-167.5846445,-167.6349691,1.13625E-07,-128.1897358,-128.2270913
113.7965697,-89.50553095,-89.5495182,1.1375E-07,-6.95E+01,-69.56087812
113.9196853,28.52933106,28.51321287,1.13875E-07,21.59281243,21.57954685
114.042801,132.6911558,132.7086119,0.000000114,103.2803755,103.2912222
114.1659167,178.0314199,178.0692316,1.14125E-07,1.38E+02,138.2684888
114.2890324,143.7943727,143.8283656,1.1425E-07,109.3874677,109.4118872
114.4121481,40.74351548,40.75454275,1.14375E-07,27.67705192,27.68743935
114.5352638,-88.44026891,-88.45348694,1.145E-07,-7.05E+01,-70.49886166
114.6583795,-181.7310822,-181.7522661,1.14625E-07,-137.8722544,-137.883667
114.7814952,-187.3042399,-187.3138471,1.1475E-07,-139.2738433,-139.2803719
114.9046109,-96.81660446,-96.80847765,1.14875E-07,-7.16E+01,-71.62545203
115.0277265,44.04882912,44.06294299,0.000000115,32.19556913,32.20052967
115.1508422,161.2077427,161.209537,1.15125E-07,120.3265871,120.3245449
115.2739579,196.6043451,196.5861467,1.1525E-07,1.50E+02,149.8204888
115.3970736,138.4590765,138.4314407,1.15375E-07,108.2662924,108.2491475
115.5201893,19.9282396,19.91214822,1.155E-07,17.243661,17.2351892
115.643305,-103.9717545,-103.9610623,1.15625E-07,-8.05E+01,-80.5131266
115.7664207,-180.9741837,-180.9384014,1.1575E-07,-141.1455454,-141.1186973
115.8895364,-178.3193364,-178.2763322,1.15875E-07,-137.5175306,-137.4863964
116.0126521,-94.06087753,-94.03439145,0.000000116,-7.04E+01,-70.35326835
116.1357677,37.57665207,37.56979554,1.16125E-07,30.83131625,30.82411827
116.2588834,155.72351,155.682628,1.1625E-07,119.3801561,119.3481551
116.3819991,201.18366,201.1265146,1.16375E-07,1.53E+02,152.6190819
116.5051148,149.599607,149.5555359,1.165E-07,113.717374,113.6863282
116.6282305,26.25108801,26.24614189,1.16625E-07,20.6657042,20.66399302
116.7513462,-108.2681986,-108.2275498,1.1675E-07,-8.21E+01,-82.10115303
116.8744619,-190.5150915,-190.448448,1.16875E-07,-146.14671,-146.0979286
116.9975776,-184.0252214,-183.9683074,0.000000117,-141.7867939,-141.7451383
117.1206933,-93.05849637,-93.0418286,1.17125E-07,-7.14E+01,-71.42617557
117.243809,41.14678769,41.11595628,1.1725E-07,32.29722104,32.275559
117.3669246,157.6529385,157.5929466,1.17375E-07,121.4842216,121.4396191
117.4900403,201.8216555,201.7632819,1.175E-07,1.55E+02,154.486861
117.613156,151.4117624,151.3807753,1.17625E-07,115.5791665,115.5534343
117.7362717,29.3366775,29.34358677,1.1775E-07,22.43173357,22.43600152
117.8593874,-106.5482953,-106.5087723,1.17875E-07,-8.15E+01,-81.45555619
117.9825031,-192.3105371,-192.2546991,0.000000118,-147.6955792,-147.6506242
118.1056188,-188.8428631,-188.792476,1.18125E-07,-145.4699835,-145.4301246
118.2287345,-98.62942992,-98.60555011,1.1825E-07,-7.58E+01,-75.80622554
118.3518502,37.19506571,37.18002496,1.18375E-07,29.31227001,29.2990058
118.4749658,157.2539699,157.2035617,1.185E-07,121.6024356,121.5624299
118.5980815,206.0098054,205.9448348,1.18625E-07,1.58E+02,157.9875394
118.7211972,158.8210679,158.7715171,1.1875E-07,120.7943083,120.7571138
118.8443129,35.57881115,35.56939284,1.18875E-07,26.31446102,26.30820454
118.9674286,-106.1921459,-106.155108,0.000000119,-8.15E+01,-81.46189806
119.0905443,-198.5605408,-198.493189,1.19125E-07,-151.7176788,-151.6659387
119.21366,-197.2432118,-197.1767693,1.1925E-07,-150.9519238,-150.9011146
119.3367757,-103.3433067,-103.3090403,1.19375E-07,-7.94E+01,-79.3497208
119.4598914,38.491516,38.47732768,1.195E-07,29.51314047,29.50211666
119.583007,162.3695877,162.3132736,1.19625E-07,124.9262347,124.8827731
119.7061227,211.3609534,211.2882186,1.1975E-07,1.62E+02,162.3633721
119.8292384,162.4695765,162.4134707,1.19875E-07,124.275075,124.231729
119.9523541,37.18919666,37.17523948,0.00000012,27.77068225,27.76007963
120.0754698,-106.928212,-106.8933114,1.20125E-07,-8.24E+01,-82.37589514
120.1985855,-201.9956367,-201.9270298,1.2025E-07,-154.6604473,-154.6071514
120.3217012,-202.3926827,-202.3209913,1.20375E-07,-154.8523545,-154.7969626
120.4448169,-107.7090723,-107.6668954,1.205E-07,-8.27E+01,-82.6700146
120.5679326,36.98784204,36.98096213,1.20625E-07,27.99605398,27.99065291
120.6910482,163.7011802,163.6482012,1.2075E-07,125.5520264,125.51114
120.8141639,214.1162108,214.0413178,1.20875E-07,1.65E+02,164.6801928
120.9372796,165.7750922,165.7121844,0.000000121,127.5686371,127.5196798
121.0603953,41.0210635,40.99804171,1.21125E-07,31.20832309,31.19017707
121.183511,-103.358446,-103.3318303,1.2125E-07,-8.00E+01,-79.98221409
121.3066267,-201.0269214,-200.9624699,1.21375E-07,-154.6665563,-154.6159585
121.4297424,-205.9746665,-205.9000868,1.215E-07,-157.8580082,-157.7994735
121.5528581,-114.6890949,-114.6364771,1.21625E-07,-8.76E+01,-87.53984281
121.6759738,30.8131207,30.82040117,1.2175E-07,23.79763566,23.80267954
121.7990894,162.2843663,162.2418361,1.21875E-07,124.391155,124.357345
121.9222051,217.9691894,217.8942888,0.000000122,1.67E+02,167.1038272
122.0453208,172.0401939,171.9658182,1.22125E-07,132.0828603,132.0255166
122.1684365,46.19653114,46.15674445,1.2225E-07,35.44669341,35.41649777
122.2915522,-101.146807,-101.1328226,1.22375E-07,-7.79E+01,-77.84869838
122.4146679,-201.9165316,-201.8541412,1.225E-07,-155.2175031,-155.169059
122.5377836,-209.2881992,-209.2052954,1.22625E-07,-160.5624332,-160.4983248
122.6608993,-119.2083348,-119.1425084,1.2275E-07,-9.11E+01,-91.06488072
122.784015,27.0567965,27.07553392,1.22875E-07,21.09372546,21.10802247
122.9071307,161.3957857,161.3585533,0.000000123,123.8652409,123.836081
123.0302463,220.6736852,220.5966281,1.23125E-07,1.69E+02,169.0617123
123.153362,176.8475754,176.7648713,1.2325E-07,135.5339312,135.4699183
123.2764777,50.3941772,50.34320848,1.23375E-07,38.65154401,38.61250769
123.3995934,-99.54448741,-99.53985591,1.235E-07,-7.64E+01,-76.349739
123.5227091,-203.1018836,-203.0426865,1.23625E-07,-155.8417747,-155.7957443
123.6458248,-212.1390619,-212.0516326,1.2375E-07,-162.7245756,-162.6571792
123.7689405,-122.3472676,-122.2716719,1.23875E-07,-9.37E+01,-93.65414392
123.8920562,24.71475543,24.7433448,0.000000124,19.12804124,19.14984811
124.0151719,160.6033501,160.5713681,1.24125E-07,123.2176519,123.1929062
124.1382875,221.7205484,221.6424675,1.2425E-07,1.70E+02,169.8826589
124.2614032,179.282402,179.1939496,1.24375E-07,137.4185707,137.3503651
124.3845189,53.11659305,53.05826266,1.245E-07,40.80294368,40.75797888
124.5076346,-97.67651462,-97.67799184,1.24625E-07,-7.48E+01,-74.79841265
124.6307503,-202.7112408,-202.655088,1.2475E-07,-155.4816347,-155.4382667
124.753866,-213.2867548,-213.1985415,1.24875E-07,-163.7205159,-163.6524545
124.8769817,-124.7297911,-124.6498211,0.000000125,-9.58E+01,-95.72074905
125,21.72184894,21.75704339,1.25125E-07,-22.33327115,-22.28817787
125.0498584,80.06324878,80.0734654,1.2525E-07,74.81827096,74.82905283
125.0997169,127.914693,127.9010623,1.25375E-07,1.37E+02,136.5615683
125.1994337,193.1052053,193.0496712,1.255E-07,163.2138597,163.166959
125.2991506,198.5130265,198.4328557,1.25625E-07,152.4613172,152.3965662
125.4355121,111.817429,111.7434612,1.2575E-07,7.87E+01,78.66177428
125.5718736,-41.0818653,-41.10930711,1.25875E-07,-29.8259714,-29.84582886
125.7082352,-171.4693718,-171.435119,0.000000126,-121.6338046,-121.6087158
125.8445967,-202.185744,-202.1081246,1.26125E-07,-1.47E+02,-146.7739884
125.9809582,-122.1914704,-122.1128579,1.2625E-07,-89.57424411,-89.51733188
126.1173198,23.03725576,23.07346081,1.26375E-07,18.31542629,18.34156208
126.2536813,158.822323,158.7959821,1.265E-07,1.15E+02,115.1459142
126.3900428,207.2929208,207.2183676,1.26625E-07,148.0806154,148.0265401
126.5264043,137.3389078,137.2570982,1.2675E-07,99.56065381,99.50129956
126.6627659,-8.17161319,-8.215768471,1.26875E-07,-4.74E+00,-4.770846009
126.7991274,-146.8167497,-146.7987902,0.000000127,-106.559178,-106.5460367
126.9354889,-204.9467427,-204.8763049,1.27125E-07,-148.305522,-148.2543695
127.0718505,-149.7942942,-149.7099487,1.2725E-07,-1.08E+02,-107.797805
127.208212,-10.77096219,-10.71930505,1.27375E-07,-8.089285551,-8.052033526
127.3445735,133.6157231,133.6058817,1.275E-07,96.74817083,96.74090216
127.4809351,204.2673039,204.2011094,1.27625E-07,1.48E+02,148.1124377
127.6172966,162.704999,162.6189937,1.2775E-07,116.8727726,116.8107178
127.7536581,29.47824144,29.42032622,1.27875E-07,20.90447183,20.86275264
127.8900197,-120.8960553,-120.8934884,0.000000128,-8.64E+01,-86.39812142
128.0263812,-202.2782922,-202.2165691,1.28125E-07,-146.1388417,-146.0943889
128.1627427,-171.3816282,-171.2952894,1.2825E-07,-124.778596,-124.7163846
128.2991042,-47.27889989,-47.21620016,1.28375E-07,-3.39E+01,-33.8442465
128.4354658,103.6025569,103.6067964,1.285E-07,75.57723129,75.58051676
128.5718273,198.4333625,198.3772337,1.28625E-07,143.1003957,143.0600316
128.7081888,182.5982345,182.5132668,1.2875E-07,1.32E+02,131.5235944
128.8445504,64.73663103,64.66995509,1.28875E-07,46.80893561,46.76062805
128.9809119,-88.98036331,-88.99201074,0.000000129,-64.36001995,-64.36853312
129.1172734,-193.4566709,-193.4070213,1.29125E-07,-1.40E+02,-139.6006934
129.253635,-190.292824,-190.209376,1.2925E-07,-137.3294047,-137.2690636
129.3899965,-81.20213844,-81.13110588,1.29375E-07,-59.01363668,-58.96225077
129.526358,72.26555061,72.2848745,1.295E-07,5.22E+01,52.19808771
129.6627196,185.5702637,185.5272813,1.29625E-07,134.5903717,134.5593662
129.7990811,196.9151927,196.8338579,1.2975E-07,142.0948142,142.0360178
129.9354426,98.61936482,98.54475435,1.29875E-07,7.06E+01,70.50467797
130.0718041,-55.79790054,-55.82450196,0.00000013,-40.26353986,-40.28278579
130.2081657,-179.1464445,-179.1103259,1.30125E-07,-128.9980106,-128.9718479
130.3445272,-202.1981206,-202.1191939,1.3025E-07,-1.46E+02,-146.0551366
130.4808887,-113.0780892,-112.9999472,1.30375E-07,-81.82927924,-81.77276115
130.6172503,38.53956215,38.57367157,1.305E-07,27.90235684,27.92705802
130.7536118,168.8828029,168.8540632,1.30625E-07,1.22E+02,122.0122544
130.8899733,205.5265499,205.4508372,1.3075E-07,148.4571623,148.4024023
131.0263349,128.0315218,127.9507413,1.30875E-07,92.34931157,92.29199939
131.1626964,-20.82792674,-20.86683842,0.000000131,-1.53E+01,-15.31754693
131.2990579,-158.6080321,-158.5858352,1.31125E-07,-114.473816,-114.4584729
131.4354195,-208.1197053,-208.0501074,1.3125E-07,-150.0761622,-150.0238025
131.571781,-141.5442922,-141.4617698,1.31375E-07,-1.03E+02,-102.4614629
